
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 619.87749	1.20275	0.47213 	-1.03994 	-2.12384 	0.18613 	1.37471 	-2.68001 	-1.59436 	-2.00784 	-1.92986 	-1.98897 	-2.11064 	-1.87040 	-0.15028 	-0.12525 	-0.11553 	0.80000 	0.00616 	1.20000 	-0.13186 	-0.13189 	0.80000 	-0.11468 	0.38354 	1.20000 	-0.02402 	-0.02002 	-0.01847 	0.80000 	0.00098 	1.20000 	-0.02108 	-0.02108 	0.80000 	-0.01833 	0.06131 	1.20000 	29.62921	94.24143
Replication1	 758.39969	1.16122	-12.92580 	1.88128 	-7.95647 	0.77360 	0.14219 	-4.70608 	-0.23743 	-0.30449 	-0.62442 	-0.29695 	-0.45200 	-0.60452 	-0.15233 	-0.13506 	-0.12984 	0.80000 	0.00000 	1.20000 	-0.13459 	-0.14634 	0.80000 	-0.13733 	0.12687 	-2.37976 	-0.02083 	-0.01847 	-0.01776 	0.80000 	0.00000 	1.20000 	-0.01841 	-0.02001 	0.80000 	-0.01878 	0.01735 	1.20000 	51.59726	165.48503
Replication2	 1970.31687	1.16231	-197.10626 	20.66986 	-11.81041 	-0.23720 	0.76449 	-12.03133 	-0.42714 	-0.40635 	-0.18484 	-0.15394 	0.17545 	-0.20772 	-0.17634 	-0.16901 	-0.17599 	0.80000 	0.00000 	1.20000 	-0.21739 	-0.15673 	0.80000 	-0.16360 	0.66068 	-12.10046 	-0.00113 	-0.00108 	-0.00112 	0.80000 	0.00000 	1.20000 	-0.00139 	-0.00100 	0.80000 	-0.00105 	0.00422 	1.20000 	162.35664	526.00819
Replication3	 14960.84853	1.23436	1042.65106 	21.56810 	-0.16605 	-108.23219 	-39.36995 	0.22080 	-53.80980 	-75.67045 	-62.37236 	-74.43949 	-73.18625 	-61.62676 	-1.06240 	-0.85659 	-0.91841 	0.80000 	0.27589 	-756.29719 	-0.86481 	-1.03551 	0.80000 	-0.86021 	0.68526 	1.20000 	0.27335 	0.22040 	0.23631 	0.80000 	-0.07099 	1.20000 	0.22252 	0.26644 	0.80000 	0.22133 	-0.17632 	1.20000 	1399.60935	5060.48132
Replication4	 1089.29878	1.18757	-25.67619 	-4.94163 	-2.31890 	-3.48008 	0.29283 	-2.22686 	-2.36673 	-1.70288 	-1.82785 	-1.71879 	-1.26025 	-1.95608 	-0.17585 	-0.18723 	-0.20034 	0.80000 	0.05869 	1.20000 	-0.14943 	-0.17613 	0.80000 	-0.15749 	0.45948 	-0.08803 	-0.02000 	-0.02129 	-0.02278 	0.80000 	0.00667 	1.20000 	-0.01699 	-0.02003 	0.80000 	-0.01791 	0.05225 	1.20000 	61.84764	197.05811
Replication5	 5552.87031	1.36128	24.59799 	-3.86400 	-35.08927 	7.87554 	-3.36313 	-37.55168 	0.56054 	0.38247 	-1.19402 	0.12135 	-0.51773 	-0.63043 	-0.39460 	-0.29966 	-0.37758 	-79.83330 	0.00000 	1.20000 	-0.42921 	-0.34103 	0.80000 	-0.32674 	0.90832 	-38.54097 	0.05950 	0.04518 	0.05693 	-60.06423 	-0.00000 	1.20000 	0.06471 	0.05142 	0.80000 	0.04926 	-0.13695 	1.20000 	340.70690	1407.04034
Replication6	 741.84154	1.13651	-3.88268 	0.57632 	1.23388 	-2.61151 	0.70884 	-1.01818 	-0.07448 	-0.31775 	-0.70856 	-0.30977 	-0.55428 	-0.70060 	-0.12460 	-0.12506 	-0.14589 	0.80000 	0.00220 	0.36448 	-0.12616 	-0.12653 	0.80000 	-0.13701 	0.31621 	-0.78267 	-0.02077 	-0.02085 	-0.02432 	0.80000 	0.00037 	1.20000 	-0.02103 	-0.02109 	0.80000 	-0.02284 	0.05272 	1.20000 	37.63504	124.56360
Replication7	 270.41988	1.00621	0.86840 	0.43516 	0.29271 	0.40725 	0.50755 	0.19092 	0.53418 	0.56212 	0.48550 	0.55549 	0.64005 	0.49747 	-0.10623 	-0.09839 	-0.12408 	0.80000 	0.00000 	1.20000 	-0.10071 	-0.09992 	0.80000 	-0.11367 	0.14943 	0.22764 	-0.03038 	-0.02814 	-0.03548 	0.80000 	0.00000 	1.20000 	-0.02880 	-0.02857 	0.80000 	-0.03250 	0.04273 	1.20000 	18.51406	47.29454
Replication8	 736.70870	1.19397	-11.07431 	-1.04613 	-3.03299 	-0.20839 	-0.08968 	-3.57094 	-1.54845 	-1.67800 	-1.69881 	-1.67489 	-1.67928 	-1.66232 	-0.13627 	-0.13288 	-0.15345 	0.80000 	0.00000 	1.20000 	-0.13729 	-0.09896 	0.80000 	-0.12836 	0.41120 	0.28281 	-0.01852 	-0.01806 	-0.02085 	0.80000 	0.00000 	1.20000 	-0.01866 	-0.01345 	0.80000 	-0.01744 	0.05587 	1.20000 	47.50036	147.56861
Replication9	 8575.72345	1.21321	311.29152 	-6.46417 	-7.26668 	-70.43973 	1.05464 	-4.53183 	-3.13412 	-3.51777 	-3.19702 	-3.49159 	-3.05289 	-3.04217 	-0.47190 	-0.55264 	-0.47827 	0.80000 	0.00000 	-270.69038 	-0.44649 	-0.50717 	0.80000 	-0.47901 	0.57088 	-50.04602 	0.09054 	0.10603 	0.09176 	0.80000 	-0.00000 	1.20000 	0.08566 	0.09731 	0.80000 	0.09190 	-0.10953 	1.20000 	752.75466	2389.32436
