
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.01823	0.97677	0.94482 	0.94663 	0.94671 	0.95159 	0.94939 	0.95152 	0.95614 	0.95101 	0.96653 	0.95068 	0.96493 	0.96505 	-0.08614 	-0.09298 	-0.09281 	0.10577 	0.00000 	0.11434 	-0.09262 	-0.09021 	0.08659 	-0.11074 	0.16717 	0.09553 	-0.02960 	-0.03195 	-0.03189 	0.04416 	0.00000 	0.04822 	-0.03183 	-0.03100 	0.02498 	-0.03805 	0.05744 	0.02942 	0.00389	0.00991
Replication1	 0.01875	0.97625	0.94078 	0.94295 	0.94309 	0.94833 	0.94740 	0.94844 	0.95508 	0.94987 	0.96632 	0.95066 	0.96602 	0.96460 	-0.10431 	-0.10792 	-0.10787 	0.11063 	0.03050 	0.11936 	-0.11576 	-0.11973 	0.08755 	-0.08914 	0.20465 	0.09690 	-0.03588 	-0.03712 	-0.03710 	0.04765 	0.01049 	0.05177 	-0.03982 	-0.04118 	0.02457 	-0.03066 	0.07039 	0.02932 	0.00487	0.01244
Replication2	 0.01806	0.97694	0.94199 	0.94428 	0.94386 	0.94945 	0.94813 	0.94929 	0.95833 	0.95411 	0.96873 	0.95424 	0.96826 	0.96716 	-0.10187 	-0.09524 	-0.11276 	0.10829 	0.01146 	0.11720 	-0.09533 	-0.09325 	0.08355 	-0.09262 	0.18264 	0.09236 	-0.03499 	-0.03271 	-0.03873 	0.04713 	0.00394 	0.05157 	-0.03274 	-0.03203 	0.02239 	-0.03181 	0.06274 	0.02673 	0.00443	0.01147
Replication3	 0.01833	0.97667	0.94443 	0.94749 	0.94797 	0.95195 	0.95023 	0.95251 	0.95499 	0.94897 	0.96541 	0.94922 	0.96328 	0.96397 	-0.10517 	-0.08400 	-0.08389 	0.10544 	0.01448 	0.11311 	-0.09277 	-0.10801 	0.08817 	-0.10153 	0.16084 	0.09718 	-0.03614 	-0.02887 	-0.02883 	0.04356 	0.00498 	0.04671 	-0.03188 	-0.03712 	0.02629 	-0.03489 	0.05528 	0.03078 	0.00385	0.00985
Replication4	 0.01130	0.98370	0.95084 	0.95286 	0.95297 	0.95767 	0.95796 	0.95791 	0.97611 	0.97432 	0.98611 	0.97420 	0.99269 	0.98399 	-0.10195 	-0.10432 	-0.10392 	0.08877 	0.00000 	0.09560 	-0.10629 	-0.09171 	0.05228 	-0.10599 	0.32528 	0.05935 	-0.03455 	-0.03535 	-0.03522 	0.04555 	0.00000 	0.04921 	-0.03602 	-0.03108 	0.00905 	-0.03592 	0.11023 	0.01296 	0.00710	0.01888
Replication5	 0.01504	0.97996	0.94806 	0.95131 	0.95123 	0.95550 	0.95435 	0.95590 	0.96499 	0.96095 	0.97518 	0.96132 	0.97716 	0.97343 	-0.10874 	-0.07515 	-0.09319 	0.09653 	0.00000 	0.10372 	-0.10333 	-0.10567 	0.07126 	-0.09515 	0.23513 	0.07935 	-0.03713 	-0.02566 	-0.03182 	0.04338 	0.00000 	0.04669 	-0.03528 	-0.03608 	0.01812 	-0.03248 	0.08028 	0.02232 	0.00476	0.01234
Replication6	 0.01499	0.98001	0.94947 	0.95164 	0.95115 	0.95627 	0.95582 	0.95614 	0.96520 	0.96060 	0.97508 	0.96069 	0.97651 	0.97342 	-0.09805 	-0.08851 	-0.10866 	0.09546 	0.02660 	0.10330 	-0.09152 	-0.10328 	0.07132 	-0.10577 	0.22441 	0.07928 	-0.03347 	-0.03021 	-0.03709 	0.04246 	0.00908 	0.04642 	-0.03124 	-0.03526 	0.01832 	-0.03611 	0.07661 	0.02240 	0.00459	0.01191
Replication7	 0.01306	0.98194	0.95365 	0.95557 	0.95583 	0.96007 	0.96069 	0.96037 	0.97111 	0.96750 	0.97986 	0.96743 	0.98163 	0.97835 	-0.09783 	-0.10043 	-0.09685 	0.08803 	0.03696 	0.09469 	-0.07791 	-0.08681 	0.06263 	-0.09566 	0.20758 	0.06968 	-0.03327 	-0.03415 	-0.03294 	0.04013 	0.01257 	0.04329 	-0.02650 	-0.02952 	0.01474 	-0.03253 	0.07059 	0.01829 	0.00408	0.01072
Replication8	 0.01567	0.97933	0.94364 	0.94573 	0.94649 	0.95101 	0.95046 	0.95151 	0.96516 	0.96228 	0.97568 	0.96250 	0.97856 	0.97381 	-0.10401 	-0.11561 	-0.09602 	0.10311 	0.00000 	0.11071 	-0.10700 	-0.09549 	0.07145 	-0.09183 	0.25069 	0.07971 	-0.03555 	-0.03952 	-0.03282 	0.04830 	0.00000 	0.05190 	-0.03658 	-0.03264 	0.01664 	-0.03139 	0.08570 	0.02090 	0.00571	0.01492
Replication9	 0.01431	0.98069	0.94888 	0.95194 	0.95207 	0.95619 	0.95532 	0.95667 	0.96695 	0.96308 	0.97711 	0.96305 	0.97990 	0.97529 	-0.10753 	-0.08119 	-0.09116 	0.09467 	0.00000 	0.10161 	-0.10012 	-0.10024 	0.06782 	-0.10893 	0.25448 	0.07572 	-0.03666 	-0.02768 	-0.03108 	0.04345 	0.00000 	0.04664 	-0.03413 	-0.03417 	0.01660 	-0.03714 	0.08676 	0.02076 	0.00513	0.01334
