
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.05141	0.96427	0.89859 	0.90067 	0.90108 	0.90478 	0.90479 	0.90649 	0.91757 	0.91286 	0.92882 	0.91301 	0.92959 	0.92779 	-0.08642 	-0.09174 	-0.09941 	0.08190 	0.00000 	0.12142 	-0.10325 	-0.10306 	0.06848 	-0.10218 	0.21589 	0.10359 	-0.03045 	-0.03232 	-0.03502 	0.03555 	0.00000 	0.05190 	-0.03638 	-0.03631 	0.02213 	-0.03600 	0.07606 	0.03406 	0.00522	0.01323
Replication1	 0.05114	0.96612	0.89886 	0.90027 	0.90102 	0.90487 	0.90603 	0.90663 	0.92452 	0.92041 	0.93552 	0.92033 	0.93748 	0.93434 	-0.08648 	-0.11349 	-0.10543 	0.08066 	0.00119 	0.11951 	-0.08143 	-0.09744 	0.06355 	-0.10714 	0.23640 	0.09631 	-0.03035 	-0.03983 	-0.03701 	0.03670 	0.00042 	0.05357 	-0.02858 	-0.03420 	0.01959 	-0.03761 	0.08298 	0.03037 	0.00620	0.01605
Replication2	 0.06658	0.95943	0.88342 	0.88641 	0.88728 	0.89088 	0.89087 	0.89324 	0.90464 	0.89987 	0.91644 	0.89957 	0.91523 	0.91565 	-0.10451 	-0.09963 	-0.10302 	0.09280 	0.00000 	0.13723 	-0.09796 	-0.08894 	0.07853 	-0.10706 	0.17957 	0.11846 	-0.03718 	-0.03544 	-0.03665 	0.04017 	0.00000 	0.05828 	-0.03485 	-0.03164 	0.02590 	-0.03809 	0.06388 	0.03952 	0.00546	0.01391
Replication3	 0.05835	0.96278	0.89165 	0.89378 	0.89477 	0.89831 	0.89888 	0.90044 	0.91476 	0.91081 	0.92620 	0.91083 	0.92670 	0.92519 	-0.09438 	-0.10844 	-0.10070 	0.08648 	0.00000 	0.12794 	-0.09981 	-0.09213 	0.07092 	-0.09698 	0.20550 	0.10722 	-0.03335 	-0.03832 	-0.03559 	0.03819 	0.00000 	0.05550 	-0.03527 	-0.03255 	0.02263 	-0.03427 	0.07262 	0.03478 	0.00562	0.01438
Replication4	 0.06550	0.95698	0.88450 	0.88665 	0.88733 	0.89120 	0.89000 	0.89309 	0.89647 	0.89069 	0.90733 	0.89072 	0.90242 	0.90714 	-0.08552 	-0.09607 	-0.09785 	0.09421 	0.00688 	0.13974 	-0.09126 	-0.08528 	0.08521 	-0.08736 	0.09314 	0.12797 	-0.03057 	-0.03434 	-0.03498 	0.03840 	0.00246 	0.05602 	-0.03263 	-0.03049 	0.02940 	-0.03123 	0.03330 	0.04426 	0.00382	0.00960
Replication5	 0.08387	0.95103	0.86613 	0.86934 	0.86987 	0.87423 	0.87208 	0.87646 	0.87771 	0.87102 	0.89008 	0.87060 	0.88332 	0.89002 	-0.10045 	-0.09289 	-0.10774 	0.10755 	0.00000 	0.15945 	-0.10173 	-0.08394 	0.09870 	-0.10488 	0.08261 	0.14809 	-0.03634 	-0.03360 	-0.03898 	0.04401 	0.00000 	0.06415 	-0.03680 	-0.03037 	0.03517 	-0.03794 	0.02989 	0.05280 	0.00478	0.01198
Replication6	 0.05672	0.96270	0.89328 	0.89464 	0.89536 	0.89950 	0.90074 	0.90125 	0.91378 	0.90906 	0.92520 	0.90915 	0.92543 	0.92424 	-0.08844 	-0.11841 	-0.11124 	0.08587 	0.02967 	0.12733 	-0.10260 	-0.10011 	0.07152 	-0.10182 	0.20565 	0.10809 	-0.03125 	-0.04185 	-0.03931 	0.03748 	0.01049 	0.05476 	-0.03626 	-0.03538 	0.02314 	-0.03599 	0.07268 	0.03551 	0.00551	0.01402
Replication7	 0.05052	0.96410	0.89948 	0.90229 	0.90310 	0.90609 	0.90658 	0.90825 	0.91702 	0.91185 	0.92777 	0.91251 	0.92748 	0.92693 	-0.09776 	-0.08879 	-0.09221 	0.08128 	0.01595 	0.12011 	-0.09853 	-0.10987 	0.06918 	-0.08618 	0.18692 	0.10447 	-0.03445 	-0.03129 	-0.03250 	0.03471 	0.00562 	0.05025 	-0.03472 	-0.03872 	0.02261 	-0.03037 	0.06587 	0.03462 	0.00458	0.01163
Replication8	 0.04128	0.96984	0.90872 	0.91056 	0.91103 	0.91454 	0.91597 	0.91622 	0.93488 	0.93233 	0.94543 	0.93246 	0.94889 	0.94408 	-0.08883 	-0.09786 	-0.10151 	0.07285 	0.00000 	0.10786 	-0.09807 	-0.08967 	0.05561 	-0.09033 	0.25137 	0.08454 	-0.03095 	-0.03409 	-0.03537 	0.03372 	0.00000 	0.04916 	-0.03417 	-0.03124 	0.01647 	-0.03147 	0.08758 	0.02584 	0.00595	0.01549
Replication9	 0.04819	0.96879	0.90181 	0.90568 	0.90645 	0.90925 	0.91159 	0.91185 	0.93170 	0.92894 	0.94270 	0.92893 	0.94626 	0.94130 	-0.12292 	-0.08975 	-0.10280 	0.07648 	0.01322 	0.11254 	-0.09729 	-0.09162 	0.05781 	-0.09861 	0.26184 	0.08789 	-0.04292 	-0.03133 	-0.03589 	0.03599 	0.00461 	0.05181 	-0.03397 	-0.03199 	0.01732 	-0.03443 	0.09142 	0.02715 	0.00677	0.01778
