
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.03781	0.96953	0.91219 	0.91443 	0.91516 	0.91809 	0.92003 	0.92002 	0.93279 	0.92893 	0.94288 	0.92905 	0.94500 	0.94176 	-0.09483 	-0.09469 	-0.09499 	0.07106 	0.03328 	0.10498 	-0.09720 	-0.09594 	0.05722 	-0.09665 	0.22584 	0.08678 	-0.03306 	-0.03301 	-0.03311 	0.03153 	0.01160 	0.04569 	-0.03388 	-0.03345 	0.01770 	-0.03369 	0.07873 	0.02749 	0.00487	0.01254
Replication1	 0.05529	0.96399	0.89471 	0.89747 	0.89686 	0.90156 	0.90203 	0.90297 	0.91721 	0.91242 	0.92878 	0.91283 	0.93006 	0.92765 	-0.09979 	-0.08084 	-0.12254 	0.08388 	0.00787 	0.12464 	-0.10010 	-0.11151 	0.06869 	-0.09964 	0.23135 	0.10398 	-0.03518 	-0.02850 	-0.04320 	0.03717 	0.00277 	0.05457 	-0.03529 	-0.03931 	0.02197 	-0.03512 	0.08155 	0.03391 	0.00599	0.01536
Replication2	 0.05099	0.96464	0.89901 	0.90071 	0.90152 	0.90499 	0.90512 	0.90681 	0.91809 	0.91252 	0.92949 	0.91292 	0.93062 	0.92840 	-0.08259 	-0.10125 	-0.09447 	0.08154 	0.00000 	0.12079 	-0.09647 	-0.11841 	0.06787 	-0.10694 	0.23283 	0.10272 	-0.02907 	-0.03565 	-0.03326 	0.03567 	0.00000 	0.05198 	-0.03396 	-0.04169 	0.02200 	-0.03765 	0.08197 	0.03391 	0.00563	0.01426
Replication3	 0.05300	0.96418	0.89700 	0.90037 	0.90069 	0.90406 	0.90452 	0.90616 	0.91800 	0.91376 	0.92895 	0.91348 	0.92929 	0.92801 	-0.10580 	-0.07965 	-0.10146 	0.08237 	0.00577 	0.12179 	-0.09610 	-0.08805 	0.06847 	-0.10570 	0.19992 	0.10350 	-0.03728 	-0.02807 	-0.03575 	0.03589 	0.00203 	0.05208 	-0.03386 	-0.03103 	0.02200 	-0.03724 	0.07045 	0.03379 	0.00507	0.01301
Replication4	 0.05064	0.96577	0.89936 	0.90207 	0.90267 	0.90620 	0.90845 	0.90832 	0.92245 	0.91770 	0.93339 	0.91817 	0.93474 	0.93231 	-0.10866 	-0.10287 	-0.11062 	0.08014 	0.04272 	0.11844 	-0.09525 	-0.11025 	0.06496 	-0.09583 	0.22457 	0.09835 	-0.03817 	-0.03613 	-0.03885 	0.03573 	0.01501 	0.05182 	-0.03346 	-0.03873 	0.02055 	-0.03366 	0.07888 	0.03173 	0.00571	0.01473
Replication5	 0.04028	0.97213	0.90972 	0.91250 	0.91312 	0.91617 	0.91841 	0.91829 	0.94082 	0.93845 	0.95157 	0.93840 	0.95669 	0.94996 	-0.10579 	-0.09424 	-0.10153 	0.07045 	0.00000 	0.10390 	-0.09168 	-0.09294 	0.05069 	-0.10255 	0.29363 	0.07738 	-0.03669 	-0.03268 	-0.03521 	0.03429 	0.00000 	0.04966 	-0.03179 	-0.03223 	0.01454 	-0.03556 	0.10183 	0.02315 	0.00731	0.01930
Replication6	 0.06349	0.96229	0.88651 	0.88905 	0.88970 	0.89375 	0.89484 	0.89591 	0.91455 	0.91029 	0.92603 	0.91090 	0.92661 	0.92501 	-0.10542 	-0.10960 	-0.11455 	0.08934 	0.00000 	0.13221 	-0.08238 	-0.10562 	0.07133 	-0.08452 	0.20778 	0.10784 	-0.03729 	-0.03877 	-0.04052 	0.04042 	0.00000 	0.05883 	-0.02914 	-0.03736 	0.02241 	-0.02990 	0.07349 	0.03446 	0.00641	0.01665
Replication7	 0.06207	0.96081	0.88793 	0.89018 	0.89136 	0.89475 	0.89478 	0.89703 	0.90797 	0.90275 	0.91970 	0.90234 	0.91910 	0.91882 	-0.09380 	-0.10780 	-0.09608 	0.08975 	0.00000 	0.13271 	-0.09491 	-0.09432 	0.07582 	-0.11774 	0.19746 	0.11447 	-0.03328 	-0.03824 	-0.03409 	0.03890 	0.00000 	0.05645 	-0.03367 	-0.03346 	0.02498 	-0.04177 	0.07005 	0.03820 	0.00555	0.01408
Replication8	 0.04854	0.96506	0.90146 	0.90406 	0.90471 	0.90784 	0.90819 	0.90984 	0.92165 	0.91771 	0.93170 	0.91786 	0.93127 	0.93094 	-0.09344 	-0.08715 	-0.09294 	0.07968 	0.00000 	0.11785 	-0.08340 	-0.08563 	0.06637 	-0.08333 	0.16602 	0.10019 	-0.03287 	-0.03065 	-0.03269 	0.03435 	0.00000 	0.04986 	-0.02934 	-0.03012 	0.02104 	-0.02931 	0.05840 	0.03220 	0.00423	0.01087
Replication9	 0.06403	0.95836	0.88597 	0.88949 	0.89146 	0.89342 	0.89246 	0.89647 	0.89883 	0.89294 	0.91046 	0.89306 	0.90744 	0.90993 	-0.10270 	-0.09292 	-0.07113 	0.09208 	0.00000 	0.13556 	-0.11134 	-0.09894 	0.08257 	-0.09802 	0.14499 	0.12429 	-0.03661 	-0.03313 	-0.02536 	0.03806 	0.00000 	0.05453 	-0.03969 	-0.03527 	0.02855 	-0.03494 	0.05169 	0.04326 	0.00445	0.01109
