
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.16738	0.99142	0.93999 	0.92578 	0.92608 	0.93412 	0.93794 	0.95639 	0.78806 	0.78643 	0.84868 	0.78262 	0.81269 	0.82307 	0.13483 	-0.42261 	0.09543 	0.09799 	0.02734 	0.53229 	-0.05659 	-0.66576 	0.14568 	-0.20411 	0.15321 	0.23995 	0.04499 	-0.14102 	0.03184 	-0.01328 	0.00912 	0.36538 	-0.01888 	-0.22215 	0.03440 	-0.06811 	0.05112 	0.07304 	0.07766	0.14646
Replication1	 390.37650	0.99317	-55.48923 	4.85976 	-15.48554 	2.39273 	22.40933 	-4.24714 	4.65012 	4.06990 	-2.85290 	5.68695 	2.70189 	1.57904 	-1.53138 	-0.05997 	-1.49655 	-4.46251 	0.04680 	1.20000 	0.00716 	-0.74078 	-1.53471 	-0.32056 	0.31060 	-6.01253 	-0.13798 	-0.00540 	-0.13484 	0.80000 	0.00422 	1.20000 	0.00065 	-0.06675 	0.80000 	-0.02888 	0.02799 	1.20000 	39.02262	115.01256
Replication2	 0.02792	0.99617	0.94598 	0.97841 	0.96955 	0.96672 	0.96869 	0.98468 	0.95072 	0.92620 	0.94827 	0.92208 	0.94135 	0.93950 	-0.45476 	0.40386 	-0.11921 	0.04900 	0.00000 	0.24921 	0.42676 	-0.43225 	0.05930 	-0.34325 	0.08852 	0.09630 	-0.15031 	0.13349 	-0.03940 	-0.00069 	0.00000 	0.17467 	0.14105 	-0.14287 	0.00961 	-0.11345 	0.02926 	0.02176 	0.02349	0.06311
Replication3	 598.54928	1.03101	45.62456 	-3.91825 	-4.12479 	12.76347 	-8.43385 	-7.67669 	-0.88914 	-0.22725 	55.62240 	7.59420 	-7.76281 	-3.54389 	-0.77047 	-0.24780 	0.87084 	-9.76837 	0.00000 	1.20000 	0.21060 	-1.10747 	-33.68964 	-1.27505 	0.23259 	-0.99988 	-0.08545 	-0.02748 	0.09658 	-3.35178 	0.00000 	1.20000 	0.02336 	-0.12283 	-27.27305 	-0.14142 	0.02580 	1.20000 	36.33063	98.85250
Replication4	 0.00341	1.00214	0.96431 	0.96060 	1.01829 	0.96708 	0.98247 	1.00309 	1.03113 	1.05341 	1.03998 	1.04091 	1.04908 	1.04624 	-0.09665 	-0.87882 	0.78641 	0.01006 	0.00000 	0.03703 	-0.33150 	0.61825 	-0.03063 	-0.20684 	0.18234 	-0.05119 	-0.03157 	-0.28702 	0.25684 	0.03785 	0.00000 	0.07873 	-0.10827 	0.20192 	-0.00283 	-0.06755 	0.05955 	-0.00949 	0.03846	0.12816
Replication5	 0.03476	1.00180	1.04046 	1.03646 	1.01269 	1.03607 	1.02829 	1.01720 	0.92025 	0.91524 	0.95649 	0.93578 	0.94662 	0.93944 	0.13588 	0.35702 	0.07265 	-0.02621 	0.00000 	-0.07775 	-0.18799 	-0.99711 	0.01821 	0.42296 	0.29147 	0.04159 	0.04441 	0.11668 	0.02374 	-0.00289 	0.00000 	-0.04278 	-0.06144 	-0.32588 	0.04152 	0.13823 	0.09526 	0.07656 	0.05071	0.10341
Replication6	 0.26296	0.98067	0.80015 	0.80628 	0.79754 	0.81157 	0.81829 	0.87721 	0.68704 	0.70958 	0.76427 	0.70651 	0.72881 	0.74539 	-0.18526 	-0.40588 	-0.78712 	0.23615 	0.00000 	1.20000 	-0.34226 	-0.42423 	0.26255 	-0.01760 	0.14444 	0.40963 	-0.06316 	-0.13838 	-0.26835 	-0.01465 	0.00000 	0.92364 	-0.11669 	-0.14463 	0.01175 	-0.00600 	0.04924 	0.03344 	0.09039	0.26620
Replication7	 0.10980	1.00594	1.03004 	1.00960 	1.02934 	1.01935 	1.02304 	1.02024 	1.15980 	1.13478 	1.09919 	1.13772 	1.13994 	1.11745 	0.26261 	-0.54085 	-0.12674 	-0.04374 	0.02937 	-0.14350 	0.53363 	0.18122 	-0.08830 	-0.12366 	0.26911 	-0.14773 	0.08512 	-0.17530 	-0.04108 	0.03330 	0.00952 	-0.02794 	0.17296 	0.05874 	-0.01126 	-0.04008 	0.08723 	-0.03218 	0.06142	0.11902
Replication8	 0.04198	0.99422	0.95921 	0.94897 	0.90802 	0.95357 	0.94540 	0.95441 	0.98387 	0.97851 	0.96351 	0.99465 	0.99041 	0.97466 	0.17885 	0.16339 	-1.40726 	0.06901 	0.02393 	0.52167 	-0.06804 	-0.24995 	0.06346 	0.40580 	0.26950 	0.08585 	0.05935 	0.05422 	-0.46695 	-0.00601 	0.00794 	0.40914 	-0.02258 	-0.08294 	-0.01156 	0.13465 	0.08942 	-0.02668 	0.05620	0.13800
Replication9	 0.02354	1.00078	0.98996 	0.99285 	1.00677 	0.99332 	0.99758 	1.00516 	1.07354 	1.04900 	1.03672 	1.04769 	1.05478 	1.04317 	-0.08639 	-0.20555 	-0.00040 	0.00424 	0.00000 	0.03290 	0.51293 	-0.04566 	-0.01998 	-0.25147 	0.11306 	-0.03538 	-0.02829 	-0.06732 	-0.00013 	0.01438 	0.00000 	0.04811 	0.16798 	-0.01495 	-0.00984 	-0.08235 	0.03703 	-0.02017 	0.01829	0.04443
