
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 -1.51208	0.99687	0.97418 	0.97865 	0.98266 	0.97820 	0.98129 	0.99107 	0.97449 	0.96988 	0.98058 	0.96999 	0.98622 	0.97936 	-0.09884 	-0.09049 	-0.10832 	0.03804 	0.03598 	0.18890 	-0.10693 	-0.10617 	0.03671 	-0.10917 	0.26879 	0.05609 	-0.03262 	-0.02987 	-0.03575 	-0.00254 	0.01188 	0.12803 	-0.03529 	-0.03504 	-0.00387 	-0.03603 	0.08872 	-0.00478 	0.00460	0.01282
Replication1	 0.01942	0.99490	0.95810 	0.96444 	0.97153 	0.96312 	0.96301 	0.98234 	0.93859 	0.93058 	0.94398 	0.93066 	0.94135 	0.94403 	-0.10511 	-0.10412 	-0.09272 	0.05928 	0.00000 	0.28120 	-0.09717 	-0.10083 	0.06996 	-0.10221 	0.09193 	0.10490 	-0.03483 	-0.03450 	-0.03072 	-0.00695 	0.00000 	0.18187 	-0.03220 	-0.03341 	0.00374 	-0.03387 	0.03046 	0.00556 	0.00511	0.01515
Replication2	 -1.51351	0.99591	0.96671 	0.97235 	0.97760 	0.97124 	0.97200 	0.98701 	0.95673 	0.95140 	0.96304 	0.95149 	0.96565 	0.96225 	-0.09963 	-0.08326 	-0.09631 	0.04815 	0.00000 	0.23227 	-0.12981 	-0.09984 	0.05273 	-0.10259 	0.20300 	0.07975 	-0.03295 	-0.02753 	-0.03185 	-0.00489 	0.00000 	0.15272 	-0.04293 	-0.03301 	-0.00031 	-0.03393 	0.06713 	0.00020 	0.00447	0.01266
Replication3	 -1.50949	0.99636	0.96859 	0.97383 	0.97890 	0.97317 	0.97591 	0.98824 	0.96933 	0.96446 	0.97515 	0.96400 	0.97957 	0.97414 	-0.10865 	-0.10070 	-0.10819 	0.04414 	0.01199 	0.21754 	-0.08633 	-0.09176 	0.04303 	-0.12132 	0.23963 	0.06539 	-0.03590 	-0.03327 	-0.03574 	-0.00302 	0.00396 	0.14680 	-0.02852 	-0.03032 	-0.00413 	-0.04008 	0.07917 	-0.00535 	0.00478	0.01360
Replication4	 0.01103	0.99514	0.95933 	0.96577 	0.97243 	0.96451 	0.96519 	0.98317 	0.94564 	0.93897 	0.95132 	0.93914 	0.95077 	0.95105 	-0.11193 	-0.10238 	-0.10042 	0.05689 	0.00000 	0.27185 	-0.10617 	-0.09857 	0.06425 	-0.09642 	0.13105 	0.09660 	-0.03707 	-0.03391 	-0.03326 	-0.00611 	0.00000 	0.17736 	-0.03516 	-0.03265 	0.00125 	-0.03193 	0.04341 	0.00210 	0.00478	0.01403
Replication5	 -1.51718	0.99590	0.96626 	0.97109 	0.97683 	0.97053 	0.97253 	0.98658 	0.96016 	0.95451 	0.96562 	0.95480 	0.96759 	0.96500 	-0.09813 	-0.11211 	-0.10432 	0.04865 	0.01427 	0.23599 	-0.09261 	-0.10104 	0.05139 	-0.09348 	0.17795 	0.07760 	-0.03245 	-0.03708 	-0.03450 	-0.00458 	0.00472 	0.15615 	-0.03063 	-0.03341 	-0.00185 	-0.03091 	0.05885 	-0.00225 	0.00416	0.01205
Replication6	 -1.52355	0.99631	0.97038 	0.97448 	0.97912 	0.97418 	0.97660 	0.98848 	0.96826 	0.96405 	0.97340 	0.96427 	0.97639 	0.97265 	-0.09012 	-0.10561 	-0.11423 	0.04393 	0.01812 	0.21605 	-0.09076 	-0.08740 	0.04436 	-0.08298 	0.18513 	0.06717 	-0.02978 	-0.03490 	-0.03775 	-0.00394 	0.00599 	0.14425 	-0.02999 	-0.02888 	-0.00351 	-0.02742 	0.06117 	-0.00464 	0.00367	0.01061
Replication7	 -1.50313	0.99676	0.97081 	0.97563 	0.98119 	0.97520 	0.97840 	0.98974 	0.97663 	0.97239 	0.98273 	0.97291 	0.98904 	0.98142 	-0.10621 	-0.11130 	-0.09175 	0.04044 	0.00102 	0.20116 	-0.09114 	-0.11241 	0.03624 	-0.09614 	0.27991 	0.05546 	-0.03506 	-0.03674 	-0.03029 	-0.00159 	0.00034 	0.13811 	-0.03009 	-0.03711 	-0.00580 	-0.03174 	0.09241 	-0.00760 	0.00529	0.01483
Replication8	 -1.51033	0.99619	0.96733 	0.97282 	0.97870 	0.97198 	0.97395 	0.98777 	0.96445 	0.95935 	0.97050 	0.95891 	0.97430 	0.96956 	-0.10685 	-0.10134 	-0.08958 	0.04594 	0.00000 	0.22321 	-0.10042 	-0.09247 	0.04677 	-0.12075 	0.22928 	0.07094 	-0.03531 	-0.03349 	-0.02961 	-0.00350 	0.00000 	0.14905 	-0.03319 	-0.03056 	-0.00267 	-0.03991 	0.07578 	-0.00322 	0.00472	0.01336
Replication9	 0.02105	0.99491	0.95886 	0.96530 	0.97134 	0.96384 	0.96327 	0.98243 	0.93805 	0.92913 	0.94336 	0.92895 	0.94043 	0.94346 	-0.10276 	-0.08646 	-0.10724 	0.05878 	0.00000 	0.28033 	-0.08424 	-0.10458 	0.07021 	-0.11781 	0.09380 	0.10523 	-0.03405 	-0.02865 	-0.03554 	-0.00725 	0.00000 	0.18128 	-0.02791 	-0.03465 	0.00418 	-0.03904 	0.03108 	0.00618 	0.00525	0.01563
