
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 470.08950	1.34887	59.44575 	-1.17136 	-0.04721 	-15.13062 	12.79271 	3.65182 	1.90804 	1.37645 	-0.48623 	1.41811 	1.12411 	-0.48852 	-0.26360 	-0.24191 	-0.31206 	0.80000 	0.00000 	-14.13073 	-0.29301 	-0.30601 	-0.86636 	-0.25155 	0.56707 	-1.29246 	0.02116 	0.01942 	0.02505 	0.80000 	-0.00000 	-2.25267 	0.02352 	0.02456 	0.80000 	0.02019 	-0.04552 	1.20000 	18.91074	84.32168
Replication1	 21457.01606	1.81489	-222.06065 	-566.05413 	40.42716 	-840.57014 	-1.68796 	143.86976 	-49.30135 	-54.48791 	-25.03831 	-55.07045 	-36.69770 	-26.14207 	-9.79028 	-8.99732 	-7.87563 	0.80000 	0.00000 	-738.54331 	-9.22677 	-6.89760 	-143.19822 	-8.02919 	14.76036 	-211.37481 	3.13385 	2.88003 	2.52098 	0.80000 	-0.00000 	-147.40874 	2.95347 	2.20791 	0.80000 	2.57013 	-4.72476 	1.20000 	860.00611	4774.62779
Replication2	 1977.47863	1.05247	223.04036 	-49.33659 	-7.14290 	-64.25179 	0.21745 	6.18271 	0.39539 	0.18459 	0.89609 	0.18358 	0.58181 	0.87537 	-0.62667 	-0.55799 	-0.49073 	0.80000 	0.00000 	-33.06927 	-0.64496 	-0.50446 	-11.11777 	-0.59727 	0.88574 	-16.61240 	0.13375 	0.11909 	0.10474 	0.80000 	-0.00000 	0.99042 	0.13765 	0.10767 	0.80000 	0.12748 	-0.18904 	1.20000 	121.16444	346.28850
Replication3	 31580.23295	1.01918	270.32940 	-39.99892 	-60.08766 	-657.55141 	1.14103 	224.96048 	-260.58789 	-310.73215 	-438.15503 	-309.03327 	-398.18457 	-411.44134 	-10.24020 	-11.30859 	-13.02993 	0.80000 	0.00000 	-1119.86430 	-10.65850 	-12.03453 	0.80000 	-11.51786 	18.63938 	1.20000 	3.30236 	3.64691 	4.20202 	0.80000 	-0.00000 	-268.97597 	3.43726 	3.88102 	0.80000 	3.71440 	-6.01102 	1.20000 	2853.72738	8526.05730
Replication4	 785.24180	1.06966	-201.12133 	-125.02780 	-62.57799 	-20.26107 	29.34324 	34.26196 	-16.69862 	-17.76237 	-18.82655 	-17.75827 	-18.05608 	-18.66079 	-0.32025 	-0.29995 	-0.30776 	0.80000 	0.03892 	-109.74244 	-0.30012 	-0.27563 	0.80000 	-0.29808 	0.30302 	1.20000 	0.03110 	0.02913 	0.02989 	0.80000 	-0.00378 	-96.47127 	0.02915 	0.02677 	0.80000 	0.02895 	-0.02943 	1.20000 	38.28623	124.64317
Replication5	 2660.52690	1.32177	-37.34386 	-1.70018 	-0.49057 	-21.23254 	12.22245 	5.15117 	-19.60432 	-22.11520 	-24.97217 	-22.00500 	-24.19939 	-24.18483 	-0.76577 	-0.80763 	-0.82628 	0.80000 	0.00000 	-38.22197 	-0.72708 	-0.83412 	0.80000 	-0.69577 	2.36939 	1.20000 	0.18872 	0.19903 	0.20363 	0.80000 	-0.00000 	1.20000 	0.17918 	0.20556 	0.80000 	0.17147 	-0.58392 	1.20000 	146.35955	475.81087
Replication6	 301.83974	1.00826	5.40074 	0.58543 	-0.71068 	0.38112 	-0.30205 	-1.13985 	-1.47513 	-1.46679 	-1.38412 	-1.46731 	-1.40490 	-1.39040 	-0.17162 	-0.15679 	-0.17051 	-0.57285 	0.00000 	1.20000 	-0.17754 	-0.19053 	0.80000 	-0.14862 	0.29694 	1.20000 	-0.00697 	-0.00637 	-0.00693 	0.80000 	0.00000 	1.20000 	-0.00721 	-0.00774 	0.80000 	-0.00604 	0.01206 	1.20000 	20.91791	58.45243
Replication7	 15791.50372	1.87554	1594.40604 	4.93354 	373.19560 	123.42522 	1548.50947 	95.58982 	43.87543 	-66.27725 	-419.50429 	-60.58660 	-190.96384 	-366.54786 	-9.92472 	-7.80387 	-8.32965 	-458.05901 	0.00000 	-600.77718 	-8.36194 	-11.35511 	0.80000 	-7.49168 	20.53948 	1.20000 	3.17990 	2.50037 	2.66883 	-48.05045 	-0.00000 	1.20000 	2.67918 	3.63819 	0.80000 	2.40035 	-6.58088 	1.20000 	854.39572	4917.35394
Replication8	 377.53832	1.00974	7.72021 	0.80569 	-1.00942 	0.37956 	-0.64668 	-1.55347 	-2.36723 	-2.35356 	-2.26612 	-2.35904 	-2.26656 	-2.27512 	-0.18681 	-0.18127 	-0.18634 	-1.11094 	0.00000 	1.20000 	-0.22961 	-0.19104 	0.80000 	-0.22197 	0.52800 	1.20000 	0.00015 	0.00015 	0.00015 	0.80000 	-0.00000 	1.20000 	0.00018 	0.00015 	0.80000 	0.00018 	-0.00042 	1.20000 	27.35560	75.63351
Replication9	 336.51229	1.00858	6.73162 	0.67792 	-0.82460 	0.31687 	-0.43943 	-1.30135 	-1.83710 	-1.82933 	-1.73976 	-1.83251 	-1.75448 	-1.74716 	-0.19497 	-0.17134 	-0.17122 	-0.66596 	0.01048 	1.20000 	-0.19838 	-0.19627 	0.80000 	-0.19633 	0.39461 	1.20000 	-0.00431 	-0.00379 	-0.00379 	0.80000 	0.00023 	1.20000 	-0.00439 	-0.00434 	0.80000 	-0.00434 	0.00873 	1.20000 	23.64601	65.67970
