
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.00015	0.99485	0.98707 	0.99052 	0.99049 	0.99645 	0.98796 	0.99769 	0.95892 	0.95211 	0.96074 	0.95218 	0.96249 	0.96260 	-0.10263 	-0.09355 	-0.10936 	0.11110 	0.04393 	0.16545 	-0.09547 	-0.09128 	0.11685 	-0.09510 	0.12053 	0.03363 	-0.03401 	-0.03100 	-0.03624 	0.08443 	0.01456 	0.09781 	-0.03164 	-0.03025 	-0.05026 	-0.03152 	0.03994 	0.01982 	0.00409	0.01165
Replication1	 -1.51123	0.99565	0.98731 	0.99212 	0.99293 	0.99724 	0.99018 	0.99908 	0.97456 	0.96937 	0.97763 	0.96992 	0.98386 	0.97859 	-0.12582 	-0.08379 	-0.08388 	0.10333 	0.00000 	0.14529 	-0.09747 	-0.10837 	0.09254 	-0.09118 	0.23048 	0.02355 	-0.04163 	-0.02772 	-0.02775 	0.08078 	0.00000 	0.08809 	-0.03225 	-0.03586 	-0.04878 	-0.03017 	0.07626 	0.01187 	0.00468	0.01283
Replication2	 0.00169	0.99477	0.98663 	0.99013 	0.99054 	0.99612 	0.98678 	0.99753 	0.95627 	0.94831 	0.95861 	0.94850 	0.96082 	0.96037 	-0.09982 	-0.09532 	-0.09643 	0.11367 	0.02982 	0.16773 	-0.09936 	-0.11020 	0.11968 	-0.10899 	0.14894 	0.03500 	-0.03308 	-0.03159 	-0.03196 	0.08655 	0.00989 	0.09897 	-0.03293 	-0.03652 	-0.05022 	-0.03612 	0.04936 	0.02096 	0.00472	0.01329
Replication3	 0.01399	0.99381	0.98317 	0.98723 	0.98718 	0.99397 	0.98193 	0.99536 	0.94395 	0.93601 	0.94558 	0.93675 	0.94548 	0.94809 	-0.10597 	-0.09339 	-0.11260 	0.13171 	0.02014 	0.19723 	-0.11660 	-0.10486 	0.14411 	-0.07734 	0.07969 	0.04322 	-0.03519 	-0.03101 	-0.03739 	0.09961 	0.00669 	0.11582 	-0.03872 	-0.03482 	-0.05703 	-0.02568 	0.02646 	0.02660 	0.00533	0.01531
Replication4	 -1.51743	0.99545	0.98861 	0.99174 	0.99214 	0.99740 	0.99019 	0.99873 	0.96984 	0.96400 	0.97244 	0.96402 	0.97708 	0.97369 	-0.09990 	-0.09892 	-0.09850 	0.10271 	0.02282 	0.15042 	-0.09283 	-0.09663 	0.09926 	-0.10409 	0.19327 	0.02658 	-0.03307 	-0.03274 	-0.03260 	0.07913 	0.00755 	0.09062 	-0.03073 	-0.03199 	-0.04849 	-0.03445 	0.06397 	0.01437 	0.00418	0.01157
Replication5	 -1.51357	0.99532	0.98770 	0.99093 	0.99089 	0.99684 	0.98911 	0.99806 	0.97241 	0.96722 	0.97489 	0.96729 	0.98025 	0.97619 	-0.10239 	-0.09789 	-0.11236 	0.10708 	0.00000 	0.15844 	-0.08433 	-0.09297 	0.09972 	-0.09822 	0.20206 	0.02534 	-0.03390 	-0.03241 	-0.03720 	0.08283 	0.00000 	0.09692 	-0.02792 	-0.03078 	-0.05226 	-0.03252 	0.06690 	0.01279 	0.00448	0.01244
Replication6	 -1.50317	0.99587	0.98866 	0.99226 	0.99264 	0.99771 	0.99155 	0.99916 	0.97853 	0.97390 	0.98218 	0.97390 	0.98998 	0.98283 	-0.11191 	-0.09701 	-0.10143 	0.09938 	0.01042 	0.14301 	-0.10584 	-0.10195 	0.08587 	-0.11186 	0.27577 	0.02086 	-0.03701 	-0.03208 	-0.03354 	0.07797 	0.00345 	0.08871 	-0.03500 	-0.03372 	-0.04827 	-0.03699 	0.09120 	0.00978 	0.00532	0.01450
Replication7	 -1.51095	0.99566	0.98848 	0.99187 	0.99171 	0.99749 	0.99108 	0.99871 	0.97677 	0.97208 	0.97970 	0.97232 	0.98621 	0.98067 	-0.10864 	-0.09584 	-0.11582 	0.10148 	0.01616 	0.14924 	-0.09398 	-0.09801 	0.09098 	-0.09542 	0.23218 	0.02236 	-0.03595 	-0.03171 	-0.03832 	0.07898 	0.00535 	0.09217 	-0.03109 	-0.03243 	-0.05002 	-0.03157 	0.07682 	0.01071 	0.00470	0.01295
Replication8	 -1.51334	0.99629	0.99095 	0.99349 	0.99443 	0.99880 	0.99344 	1.00019 	0.98433 	0.98106 	0.98769 	0.98131 	0.99546 	0.98820 	-0.09393 	-0.10730 	-0.08513 	0.09043 	0.00000 	0.12918 	-0.10153 	-0.09054 	0.07525 	-0.08722 	0.25807 	0.01726 	-0.03104 	-0.03546 	-0.02813 	0.07122 	0.00000 	0.08047 	-0.03355 	-0.02992 	-0.04508 	-0.02882 	0.08528 	0.00732 	0.00452	0.01229
Replication9	 -1.51348	0.99603	0.99079 	0.99288 	0.99336 	0.99846 	0.99228 	0.99959 	0.98027 	0.97620 	0.98354 	0.97635 	0.99073 	0.98423 	-0.08440 	-0.10728 	-0.09591 	0.09357 	0.00000 	0.13736 	-0.10012 	-0.09409 	0.08230 	-0.09640 	0.24963 	0.01985 	-0.02790 	-0.03547 	-0.03171 	0.07301 	0.00000 	0.08521 	-0.03310 	-0.03111 	-0.04654 	-0.03187 	0.08253 	0.00921 	0.00451	0.01225
Replication10	 -1.52203	0.99531	0.98887 	0.99138 	0.99168 	0.99726 	0.98928 	0.99841 	0.96867 	0.96293 	0.97080 	0.96320 	0.97459 	0.97227 	-0.08673 	-0.10189 	-0.09973 	0.10405 	0.00750 	0.15474 	-0.08456 	-0.09409 	0.10265 	-0.08915 	0.16346 	0.02757 	-0.02872 	-0.03374 	-0.03302 	0.07974 	0.00248 	0.09309 	-0.02800 	-0.03115 	-0.04966 	-0.02952 	0.05412 	0.01498 	0.00382	0.01062
