
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 -1.46439	0.99822	0.97625 	0.97823 	0.98010 	0.98251 	0.98047 	0.98723 	0.96831 	0.97216 	0.98697 	0.96895 	0.98666 	0.97889 	-0.13689 	-0.14321 	-0.09608 	0.05915 	0.00000 	0.18167 	-0.12121 	-0.14155 	0.08743 	-0.14080 	0.27888 	0.18188 	-0.04506 	-0.04714 	-0.03163 	0.05857 	0.00000 	0.17479 	-0.03990 	-0.04659 	0.08538 	-0.04635 	0.09180 	-0.13964 	0.00926	0.01423
Replication1	 -1.39182	0.99756	0.96956 	0.97119 	0.97167 	0.97663 	0.97340 	0.98044 	0.95044 	0.95792 	0.97754 	0.95317 	0.96635 	0.96706 	-0.14618 	-0.15304 	-0.10443 	0.07183 	0.00000 	0.23604 	-0.14745 	-0.11255 	0.12314 	-0.12974 	0.13058 	0.24900 	-0.04818 	-0.05044 	-0.03442 	0.07104 	0.00000 	0.22664 	-0.04860 	-0.03710 	0.12034 	-0.04276 	0.04304 	-0.19071 	0.01721	0.00885
Replication2	 -1.40269	0.99773	0.97509 	0.97602 	0.97443 	0.98086 	0.97747 	0.98285 	0.95310 	0.96038 	0.97946 	0.95611 	0.96827 	0.96962 	-0.11883 	-0.11366 	-0.11858 	0.06275 	0.00144 	0.21686 	-0.14480 	-0.11836 	0.11585 	-0.11523 	0.11723 	0.23178 	-0.03915 	-0.03745 	-0.03907 	0.06201 	0.00048 	0.20812 	-0.04771 	-0.03900 	0.11325 	-0.03797 	0.03863 	-0.17695 	0.01645	0.00518
Replication3	 -1.45694	0.99805	0.97581 	0.97698 	0.97754 	0.98167 	0.97908 	0.98547 	0.96291 	0.96876 	0.98444 	0.96533 	0.98103 	0.97579 	-0.12721 	-0.14013 	-0.11780 	0.06096 	0.00000 	0.19574 	-0.14610 	-0.12090 	0.09699 	-0.12200 	0.23188 	0.19876 	-0.04189 	-0.04614 	-0.03879 	0.06033 	0.00000 	0.18824 	-0.04811 	-0.03981 	0.09476 	-0.04017 	0.07635 	-0.15231 	0.01019	0.01245
Replication4	 -1.47983	0.99820	0.97838 	0.97953 	0.97982 	0.98394 	0.98245 	0.98741 	0.96785 	0.97243 	0.98646 	0.96898 	0.98324 	0.97855 	-0.12623 	-0.13358 	-0.12339 	0.05609 	0.02349 	0.18030 	-0.11583 	-0.10391 	0.08933 	-0.12478 	0.20326 	0.18333 	-0.04155 	-0.04397 	-0.04062 	0.05550 	0.00773 	0.17337 	-0.03813 	-0.03421 	0.08727 	-0.04108 	0.06691 	-0.14063 	0.00806	0.01059
Replication5	 -1.42511	0.99792	0.97612 	0.97777 	0.97655 	0.98211 	0.97900 	0.98462 	0.95853 	0.96418 	0.98218 	0.96054 	0.97525 	0.97291 	-0.12630 	-0.10472 	-0.11972 	0.06005 	0.00000 	0.20268 	-0.13468 	-0.14470 	0.10555 	-0.12363 	0.18625 	0.21315 	-0.04160 	-0.03449 	-0.03943 	0.05938 	0.00000 	0.19464 	-0.04436 	-0.04766 	0.10316 	-0.04072 	0.06135 	-0.16279 	0.01393	0.00746
Replication6	 -1.49223	0.99845	0.97978 	0.98216 	0.98335 	0.98567 	0.98383 	0.98996 	0.97407 	0.97729 	0.99012 	0.97522 	0.99171 	0.98302 	-0.13183 	-0.11461 	-0.10137 	0.05234 	0.00000 	0.15984 	-0.11768 	-0.14459 	0.07546 	-0.11136 	0.28240 	0.15790 	-0.04337 	-0.03771 	-0.03335 	0.05184 	0.00000 	0.15388 	-0.03872 	-0.04757 	0.07368 	-0.03664 	0.09291 	-0.12126 	0.00651	0.01368
Replication7	 -1.45956	0.99795	0.97568 	0.97772 	0.97627 	0.98195 	0.97903 	0.98475 	0.96178 	0.96705 	0.98280 	0.96373 	0.97562 	0.97396 	-0.13702 	-0.10158 	-0.13998 	0.06038 	0.00435 	0.20154 	-0.11837 	-0.10875 	0.10319 	-0.10501 	0.14245 	0.20913 	-0.04513 	-0.03345 	-0.04610 	0.05972 	0.00143 	0.19364 	-0.03898 	-0.03582 	0.10084 	-0.03458 	0.04691 	-0.16020 	0.01034	0.00828
Replication8	 -1.53101	0.99861	0.98029 	0.98197 	0.98319 	0.98574 	0.98400 	0.99052 	0.97990 	0.98189 	0.99217 	0.97985 	0.99812 	0.98561 	-0.12897 	-0.12977 	-0.13966 	0.05215 	0.00000 	0.15516 	-0.10358 	-0.12531 	0.06769 	-0.12818 	0.34027 	0.14197 	-0.04242 	-0.04268 	-0.04594 	0.05170 	0.00000 	0.14980 	-0.03407 	-0.04122 	0.06609 	-0.04216 	0.11192 	-0.10886 	0.00176	0.02216
Replication9	 -1.43788	0.99798	0.97503 	0.97715 	0.97717 	0.98147 	0.97874 	0.98503 	0.96093 	0.96643 	0.98336 	0.96257 	0.97833 	0.97438 	-0.13799 	-0.11968 	-0.11108 	0.06140 	0.00000 	0.19934 	-0.13447 	-0.13146 	0.10110 	-0.13504 	0.21396 	0.20629 	-0.04545 	-0.03941 	-0.03658 	0.06074 	0.00000 	0.19155 	-0.04428 	-0.04329 	0.09879 	-0.04447 	0.07046 	-0.15793 	0.01236	0.01011
Replication10	 -1.50968	0.99847	0.97807 	0.98113 	0.98266 	0.98458 	0.98284 	0.98963 	0.97519 	0.97894 	0.99044 	0.97669 	0.99295 	0.98350 	-0.14870 	-0.11797 	-0.11352 	0.05466 	0.00000 	0.16236 	-0.12460 	-0.11470 	0.07425 	-0.11112 	0.28763 	0.15612 	-0.04892 	-0.03881 	-0.03735 	0.05416 	0.00000 	0.15645 	-0.04099 	-0.03774 	0.07249 	-0.03656 	0.09463 	-0.12014 	0.00440	0.01722
