
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.03302	0.97436	0.91698 	0.91876 	0.92037 	0.92261 	0.92547 	0.92495 	0.94781 	0.94643 	0.95775 	0.94644 	0.96297 	0.95620 	-0.09430 	-0.11489 	-0.08506 	0.06541 	0.00569 	0.09615 	-0.09055 	-0.08078 	0.04579 	-0.08741 	0.27657 	0.06999 	-0.03256 	-0.03967 	-0.02937 	0.03215 	0.00197 	0.04626 	-0.03126 	-0.02789 	0.01253 	-0.03018 	0.09549 	0.02010 	0.00662	0.01758
Replication1	 0.03228	0.97681	0.91772 	0.91970 	0.92037 	0.92353 	0.92675 	0.92545 	0.95380 	0.95325 	0.96420 	0.95296 	0.97153 	0.96230 	-0.09968 	-0.10636 	-0.10460 	0.06331 	0.00000 	0.09336 	-0.09233 	-0.07756 	0.04061 	-0.09948 	0.32882 	0.06250 	-0.03425 	-0.03654 	-0.03594 	0.03322 	0.00000 	0.04822 	-0.03172 	-0.02665 	0.01052 	-0.03418 	0.11297 	0.01737 	0.00857	0.02302
Replication2	 0.02986	0.97609	0.92014 	0.92269 	0.92406 	0.92621 	0.93021 	0.92870 	0.95095 	0.94910 	0.96118 	0.94922 	0.96753 	0.95943 	-0.11007 	-0.10865 	-0.09240 	0.06228 	0.03705 	0.09134 	-0.10237 	-0.09433 	0.04276 	-0.09655 	0.31259 	0.06560 	-0.03787 	-0.03738 	-0.03179 	0.03125 	0.01275 	0.04480 	-0.03522 	-0.03246 	0.01174 	-0.03322 	0.10755 	0.01907 	0.00726	0.01922
Replication3	 0.07503	0.95412	0.87497 	0.87641 	0.87664 	0.88194 	0.88209 	0.88349 	0.88795 	0.88120 	0.89954 	0.88136 	0.89391 	0.89939 	-0.09022 	-0.11985 	-0.12750 	0.10124 	0.04962 	0.15056 	-0.09319 	-0.09634 	0.09141 	-0.09323 	0.09490 	0.13724 	-0.03244 	-0.04309 	-0.04584 	0.04171 	0.01784 	0.06128 	-0.03351 	-0.03464 	0.03189 	-0.03352 	0.03412 	0.04796 	0.00465	0.01177
Replication4	 0.04251	0.96718	0.90749 	0.90938 	0.90898 	0.91317 	0.91340 	0.91430 	0.92724 	0.92285 	0.93719 	0.92321 	0.93785 	0.93629 	-0.08130 	-0.07854 	-0.10745 	0.07533 	0.00058 	0.11205 	-0.07862 	-0.09834 	0.06192 	-0.08789 	0.19311 	0.09364 	-0.02848 	-0.02751 	-0.03764 	0.03276 	0.00020 	0.04819 	-0.02754 	-0.03444 	0.01935 	-0.03079 	0.06764 	0.02978 	0.00447	0.01152
Replication5	 0.04511	0.97020	0.90489 	0.90740 	0.90867 	0.91140 	0.91355 	0.91384 	0.93528 	0.93277 	0.94646 	0.93270 	0.95114 	0.94488 	-0.10417 	-0.10787 	-0.09486 	0.07436 	0.00000 	0.10950 	-0.09987 	-0.09355 	0.05479 	-0.10393 	0.28943 	0.08351 	-0.03627 	-0.03755 	-0.03302 	0.03570 	0.00000 	0.05152 	-0.03477 	-0.03257 	0.01614 	-0.03618 	0.10076 	0.02553 	0.00736	0.01928
Replication6	 0.02910	0.97489	0.92090 	0.92288 	0.92338 	0.92640 	0.92901 	0.92812 	0.94860 	0.94597 	0.95828 	0.94608 	0.96316 	0.95679 	-0.09289 	-0.09445 	-0.09807 	0.06295 	0.01637 	0.09298 	-0.08139 	-0.09397 	0.04516 	-0.09597 	0.27645 	0.06898 	-0.03204 	-0.03258 	-0.03382 	0.03038 	0.00564 	0.04412 	-0.02807 	-0.03241 	0.01258 	-0.03310 	0.09535 	0.02012 	0.00613	0.01617
Replication7	 0.04837	0.96589	0.90163 	0.90423 	0.90534 	0.90806 	0.90866 	0.91034 	0.92269 	0.91798 	0.93347 	0.91852 	0.93456 	0.93243 	-0.09535 	-0.09404 	-0.08690 	0.07902 	0.00000 	0.11663 	-0.09207 	-0.10958 	0.06484 	-0.09138 	0.21586 	0.09813 	-0.03348 	-0.03302 	-0.03052 	0.03477 	0.00000 	0.05025 	-0.03233 	-0.03848 	0.02059 	-0.03209 	0.07580 	0.03175 	0.00517	0.01322
Replication8	 0.05372	0.96420	0.89628 	0.89835 	0.89993 	0.90275 	0.90393 	0.90519 	0.91805 	0.91333 	0.92926 	0.91399 	0.93009 	0.92823 	-0.09525 	-0.11517 	-0.09038 	0.08308 	0.01426 	0.12258 	-0.09944 	-0.11162 	0.06828 	-0.08854 	0.21440 	0.10329 	-0.03356 	-0.04058 	-0.03184 	0.03664 	0.00502 	0.05291 	-0.03504 	-0.03933 	0.02184 	-0.03120 	0.07555 	0.03363 	0.00550	0.01403
Replication9	 0.06082	0.96022	0.88918 	0.89180 	0.89274 	0.89606 	0.89567 	0.89827 	0.90658 	0.90158 	0.91777 	0.90201 	0.91590 	0.91713 	-0.09453 	-0.09549 	-0.09398 	0.08939 	0.00000 	0.13224 	-0.09983 	-0.09857 	0.07728 	-0.08418 	0.15576 	0.11646 	-0.03357 	-0.03392 	-0.03338 	0.03779 	0.00000 	0.05484 	-0.03546 	-0.03501 	0.02567 	-0.02990 	0.05532 	0.03905 	0.00453	0.01145
