
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 5539.36019	1.00026	61.08811 	8.16294 	-62.58828 	39.65586 	-62.75901 	-60.72007 	19.63837 	17.13049 	0.96075 	17.25949 	13.71487 	13.90971 	-0.14660 	-0.19139 	-0.16296 	-280.89502 	0.06479 	1.20000 	-0.17604 	-0.19849 	0.80000 	-0.16136 	0.58688 	-114.60138 	-0.00534 	-0.00697 	-0.00594 	-276.74927 	0.00236 	1.20000 	-0.00641 	-0.00723 	0.80000 	-0.00588 	0.02139 	1.20000 	351.91490	1005.03428
Replication1	 4922.06256	1.00003	68.66602 	1.36273 	-46.14861 	23.02556 	-46.65538 	-44.96368 	20.17054 	17.57860 	0.89616 	17.71565 	14.06313 	14.25156 	-0.16565 	-0.16243 	-0.17756 	-160.64735 	0.00000 	1.20000 	-0.18663 	-0.16820 	0.80000 	-0.15226 	0.51057 	-101.15678 	-0.00965 	-0.00946 	-0.01034 	-157.02837 	0.00000 	1.20000 	-0.01087 	-0.00980 	0.80000 	-0.00887 	0.02974 	1.20000 	305.35394	875.63995
Replication2	 3754.62303	0.99975	36.30112 	-8.49236 	-23.10789 	-1.05087 	-18.38463 	-22.95366 	40.83719 	35.59457 	1.05865 	35.88553 	28.41684 	28.56863 	-0.15873 	-0.14009 	-0.13160 	0.80000 	0.00000 	1.20000 	-0.14923 	-0.14436 	-4.12203 	-0.14070 	0.29419 	-84.45400 	-0.01673 	-0.01476 	-0.01387 	0.80000 	0.00000 	1.20000 	-0.01573 	-0.01521 	-2.45411 	-0.01483 	0.03100 	1.20000 	221.60995	641.30625
Replication3	 5238.28353	1.00013	64.55513 	3.20609 	-53.26209 	28.79052 	-52.97420 	-51.80837 	21.14744 	18.44544 	1.01190 	18.59727 	14.80622 	14.97913 	-0.19225 	-0.15552 	-0.16746 	-202.37943 	0.07378 	1.20000 	-0.17155 	-0.14636 	-1.34911 	-0.16702 	0.47903 	-108.76713 	-0.00892 	-0.00722 	-0.00777 	-198.48234 	0.00343 	1.20000 	-0.00796 	-0.00679 	0.80000 	-0.00775 	0.02224 	1.20000 	329.88506	943.91269
Replication4	 4164.65826	0.99986	51.70094 	-5.50009 	-30.59237 	6.53324 	-28.38115 	-30.09756 	30.42655 	26.51924 	1.02292 	26.73912 	21.13194 	21.36004 	-0.16681 	-0.14865 	-0.16418 	-41.34777 	0.05372 	1.20000 	-0.20019 	-0.16075 	-1.81229 	-0.17160 	0.41817 	-89.07193 	-0.01461 	-0.01302 	-0.01438 	-38.35041 	0.00471 	1.20000 	-0.01754 	-0.01408 	0.06577 	-0.01503 	0.03663 	1.20000 	250.70747	723.16930
Replication5	 5307.64962	1.00016	65.80236 	4.96947 	-55.09154 	32.04885 	-55.45947 	-53.53836 	18.83698 	16.42366 	0.88453 	16.55144 	13.15878 	13.33094 	-0.16286 	-0.17389 	-0.15691 	-225.91454 	0.00000 	1.20000 	-0.15827 	-0.17301 	0.80000 	-0.15727 	0.53784 	-109.23179 	-0.00720 	-0.00769 	-0.00694 	-221.96360 	0.00000 	1.20000 	-0.00700 	-0.00765 	0.80000 	-0.00695 	0.02378 	1.20000 	334.57917	957.07718
Replication6	 4584.38639	0.99994	62.12894 	-1.91506 	-38.07686 	14.90488 	-37.79691 	-37.23669 	21.96593 	19.16169 	0.87631 	19.31028 	15.27622 	15.47605 	-0.17769 	-0.14813 	-0.16867 	-101.91987 	0.00000 	1.20000 	-0.17063 	-0.19411 	0.80000 	-0.17304 	0.50010 	-94.68148 	-0.01258 	-0.01049 	-0.01194 	-98.57768 	0.00000 	1.20000 	-0.01208 	-0.01374 	0.80000 	-0.01225 	0.03540 	1.20000 	280.99296	807.73031
Replication7	 1826.37567	0.99923	8.71310 	-1.65858 	-5.01016 	-0.19606 	-5.79927 	-5.14830 	-3.17457 	-2.73974 	0.35312 	-2.76909 	-2.09491 	-2.07396 	-0.12864 	-0.12003 	-0.11007 	0.80000 	0.00000 	1.20000 	-0.13844 	-0.12087 	0.80000 	-0.14111 	0.09415 	-26.39153 	-0.02757 	-0.02572 	-0.02359 	0.80000 	0.00000 	1.20000 	-0.02967 	-0.02590 	0.80000 	-0.03024 	0.02018 	1.20000 	89.69464	261.55180
Replication8	 4850.08745	1.00004	63.15344 	-0.68066 	-42.60339 	18.91093 	-42.07752 	-41.59423 	20.75037 	18.09311 	0.86010 	18.23833 	14.43463 	14.63115 	-0.19035 	-0.15980 	-0.12804 	-130.93967 	0.00447 	1.20000 	-0.18116 	-0.18381 	0.80000 	-0.18490 	0.53220 	-100.26260 	-0.01145 	-0.00961 	-0.00770 	-127.36349 	0.00027 	1.20000 	-0.01090 	-0.01105 	0.80000 	-0.01112 	0.03201 	1.20000 	300.88472	864.42056
Replication9	 3506.77925	0.99968	16.56578 	-15.16961 	-19.18792 	-12.31276 	-6.17721 	-19.39012 	87.57259 	76.35841 	1.73846 	76.99683 	60.79123 	61.05538 	-0.13282 	-0.13732 	-0.17230 	0.80000 	0.03348 	1.20000 	-0.14600 	-0.14958 	-49.98713 	-0.15275 	0.27490 	-96.13078 	-0.01594 	-0.01648 	-0.02068 	0.80000 	0.00402 	1.20000 	-0.01752 	-0.01795 	-48.47994 	-0.01833 	0.03300 	1.20000 	200.19414	579.52390
Replication10	 3943.38462	0.99970	49.47301 	-4.82628 	-27.77855 	5.91693 	-26.43263 	-27.34257 	27.41259 	23.89888 	0.91598 	24.08483 	19.02990 	19.24775 	-0.16147 	-0.16376 	-0.21940 	-36.79768 	0.00000 	1.20000 	-0.17150 	-0.17630 	0.80000 	-0.15435 	0.41627 	-82.52181 	-0.01589 	-0.01611 	-0.02159 	-34.00733 	0.00000 	1.20000 	-0.01688 	-0.01735 	0.80000 	-0.01519 	0.04096 	1.20000 	233.64458	673.60707
Replication11	 4269.30978	0.99991	53.30439 	-5.84276 	-32.29632 	7.03156 	-29.56507 	-31.76545 	32.23278 	28.13086 	1.11037 	28.36370 	22.44923 	22.64781 	-0.17896 	-0.15793 	-0.13000 	-44.99094 	0.07879 	1.20000 	-0.17023 	-0.16729 	-7.75270 	-0.17649 	0.38762 	-92.27827 	-0.01482 	-0.01308 	-0.01076 	-41.89779 	0.00652 	1.20000 	-0.01409 	-0.01385 	-5.81462 	-0.01461 	0.03209 	1.20000 	258.36586	745.88589
Replication12	 4615.08912	0.99993	66.67674 	-0.94999 	-40.13877 	17.02677 	-40.49702 	-39.20245 	21.76314 	18.98677 	0.94198 	19.13206 	15.21504 	15.37678 	-0.15238 	-0.15816 	-0.19844 	-117.23506 	0.00000 	1.20000 	-0.15034 	-0.16587 	0.80000 	-0.13687 	0.42063 	-94.94548 	-0.01070 	-0.01111 	-0.01393 	-113.88051 	0.00000 	1.20000 	-0.01056 	-0.01165 	0.80000 	-0.00961 	0.02954 	1.20000 	282.31215	811.00658
Replication13	 4500.36849	0.99996	60.67747 	-3.29095 	-36.78763 	12.56364 	-35.71396 	-36.03698 	25.28742 	22.06437 	1.00504 	22.23758 	17.64529 	17.82369 	-0.15019 	-0.16785 	-0.14603 	-84.99546 	0.04664 	1.20000 	-0.17282 	-0.17065 	-0.69119 	-0.15406 	0.41471 	-94.30511 	-0.01110 	-0.01240 	-0.01079 	-81.71895 	0.00345 	1.20000 	-0.01277 	-0.01261 	0.80000 	-0.01138 	0.03064 	1.20000 	274.46592	790.83882
Replication14	 3096.10544	0.99954	58.44156 	8.27800 	-17.81075 	19.60175 	-35.49690 	-17.19797 	-91.63449 	-79.82208 	-0.54447 	-80.47148 	-63.31335 	-63.41782 	-0.13433 	-0.16586 	-0.13312 	-135.16466 	0.00000 	1.20000 	-0.13122 	-0.15138 	0.80000 	-0.13529 	0.22372 	-16.94545 	-0.01901 	-0.02348 	-0.01884 	-133.10687 	0.00000 	1.20000 	-0.01857 	-0.02143 	0.80000 	-0.01915 	0.03167 	1.20000 	170.22092	494.87417
Replication15	 4775.38957	1.00000	66.21893 	-0.31954 	-42.64730 	19.16508 	-42.69092 	-41.61834 	21.56395 	18.80130 	0.92159 	18.95341 	15.01857 	15.21891 	-0.16613 	-0.15743 	-0.17481 	-132.73487 	0.02153 	1.20000 	-0.18660 	-0.17063 	0.80000 	-0.17656 	0.50685 	-98.60338 	-0.01056 	-0.01001 	-0.01111 	-129.23559 	0.00137 	1.20000 	-0.01186 	-0.01085 	0.80000 	-0.01123 	0.03223 	1.20000 	294.71183	846.15527
