
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 0.01691	0.97809	0.94455 	0.94767 	0.94722 	0.95288 	0.95083 	0.95293 	0.96028 	0.95530 	0.97057 	0.95544 	0.96831 	0.96923 	-0.11422 	-0.08960 	-0.11549 	0.11759 	0.00287 	0.12847 	-0.08015 	-0.09399 	0.09154 	-0.09220 	0.14728 	0.10216 	-0.03914 	-0.03071 	-0.03958 	0.05061 	0.00098 	0.05578 	-0.02747 	-0.03221 	0.02456 	-0.03160 	0.05047 	0.02947 	0.00426	0.01118
Replication1	 0.01699	0.97801	0.94523 	0.94794 	0.94918 	0.95325 	0.95110 	0.95408 	0.95817 	0.95260 	0.96933 	0.95303 	0.96768 	0.96780 	-0.10749 	-0.11075 	-0.08281 	0.11719 	0.00000 	0.12676 	-0.10557 	-0.11172 	0.09350 	-0.09750 	0.17835 	0.10461 	-0.03684 	-0.03796 	-0.02838 	0.04994 	0.00000 	0.05379 	-0.03618 	-0.03829 	0.02625 	-0.03342 	0.06113 	0.03164 	0.00457	0.01167
Replication2	 0.01302	0.98198	0.95281 	0.95471 	0.95562 	0.95980 	0.95887 	0.96035 	0.96993 	0.96548 	0.97979 	0.96579 	0.98148 	0.97817 	-0.09703 	-0.11315 	-0.08807 	0.10146 	0.00365 	0.11004 	-0.08767 	-0.10735 	0.07202 	-0.09898 	0.22867 	0.08127 	-0.03299 	-0.03848 	-0.02995 	0.04637 	0.00124 	0.05026 	-0.02981 	-0.03650 	0.01694 	-0.03366 	0.07776 	0.02149 	0.00487	0.01268
Replication3	 0.00947	0.98553	0.96077 	0.96225 	0.96189 	0.96678 	0.96636 	0.96663 	0.98038 	0.97836 	0.98866 	0.97841 	0.99233 	0.98711 	-0.08552 	-0.09237 	-0.10306 	0.08576 	0.00000 	0.09403 	-0.08092 	-0.07768 	0.05354 	-0.08158 	0.23128 	0.06096 	-0.02887 	-0.03119 	-0.03480 	0.04151 	0.00000 	0.04601 	-0.02732 	-0.02623 	0.00929 	-0.02754 	0.07809 	0.01293 	0.00446	0.01188
Replication4	 0.01664	0.97836	0.94665 	0.94956 	0.94982 	0.95458 	0.95223 	0.95495 	0.95909 	0.95419 	0.97006 	0.95422 	0.96846 	0.96855 	-0.10669 	-0.09233 	-0.09593 	0.11469 	0.00000 	0.12477 	-0.10962 	-0.09685 	0.09189 	-0.10075 	0.17227 	0.10282 	-0.03654 	-0.03162 	-0.03286 	0.04852 	0.00000 	0.05296 	-0.03754 	-0.03317 	0.02572 	-0.03451 	0.05900 	0.03101 	0.00429	0.01097
Replication5	 0.01460	0.98040	0.95373 	0.95509 	0.95568 	0.96009 	0.95798 	0.96023 	0.96404 	0.95938 	0.97417 	0.95950 	0.97328 	0.97273 	-0.07971 	-0.10301 	-0.08407 	0.10345 	0.00000 	0.11286 	-0.10425 	-0.09570 	0.08272 	-0.09539 	0.17413 	0.09269 	-0.02719 	-0.03514 	-0.02868 	0.04352 	0.00000 	0.04782 	-0.03556 	-0.03264 	0.02279 	-0.03254 	0.05940 	0.02765 	0.00371	0.00942
Replication6	 0.01462	0.98038	0.94949 	0.95160 	0.95168 	0.95685 	0.95528 	0.95695 	0.96607 	0.96212 	0.97622 	0.96156 	0.97660 	0.97467 	-0.09920 	-0.10320 	-0.10450 	0.10826 	0.00000 	0.11820 	-0.09039 	-0.08126 	0.07973 	-0.11358 	0.20102 	0.08958 	-0.03384 	-0.03521 	-0.03565 	0.04827 	0.00000 	0.05309 	-0.03083 	-0.02772 	0.01973 	-0.03875 	0.06857 	0.02447 	0.00465	0.01214
Replication7	 0.00817	0.98683	0.96278 	0.96439 	0.96439 	0.96871 	0.96860 	0.96883 	0.98271 	0.98021 	0.99134 	0.98027 	0.99683 	0.98957 	-0.08713 	-0.09314 	-0.09421 	0.08092 	0.00126 	0.08830 	-0.08815 	-0.09315 	0.04760 	-0.09758 	0.28576 	0.05482 	-0.02934 	-0.03136 	-0.03173 	0.04067 	0.00043 	0.04461 	-0.02968 	-0.03137 	0.00735 	-0.03286 	0.09623 	0.01113 	0.00531	0.01408
Replication8	 0.02000	0.97500	0.94013 	0.94248 	0.94285 	0.94832 	0.94513 	0.94847 	0.95005 	0.94376 	0.96163 	0.94380 	0.95665 	0.96032 	-0.10174 	-0.10832 	-0.10240 	0.12902 	0.00000 	0.14080 	-0.09872 	-0.09949 	0.10944 	-0.10209 	0.11611 	0.12167 	-0.03508 	-0.03735 	-0.03531 	0.05260 	0.00000 	0.05787 	-0.03404 	-0.03431 	0.03301 	-0.03520 	0.04004 	0.03873 	0.00429	0.01096
Replication9	 0.01074	0.98426	0.95788 	0.95980 	0.96037 	0.96447 	0.96448 	0.96494 	0.97599 	0.97294 	0.98511 	0.97295 	0.98827 	0.98347 	-0.09748 	-0.10565 	-0.09208 	0.09109 	0.01868 	0.09885 	-0.09410 	-0.08984 	0.06071 	-0.09604 	0.24162 	0.06894 	-0.03300 	-0.03576 	-0.03117 	0.04298 	0.00632 	0.04663 	-0.03185 	-0.03041 	0.01259 	-0.03251 	0.08178 	0.01672 	0.00469	0.01233
