
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 3470.26870	1.42795	813.88494 	-26.04529 	-2.16920 	-50.24721 	27.31217 	-4.63804 	7.84801 	1.50746 	-5.20079 	1.27132 	-0.46236 	-5.77970 	-0.88016 	-0.79675 	-0.87767 	0.80000 	0.00000 	-22.27772 	-0.75602 	-0.97171 	-12.43571 	-0.94414 	1.49803 	-14.92537 	0.22335 	0.20218 	0.22272 	0.80000 	-0.00000 	1.20000 	0.19185 	0.24658 	0.80000 	0.23959 	-0.38014 	1.20000 	234.08604	977.61583
Replication1	 579.25419	1.35820	-24.14765 	-6.41868 	1.88957 	-5.87191 	-3.36890 	-0.33652 	0.64842 	2.93812 	-1.72513 	3.21677 	-1.03823 	-0.52252 	-0.22663 	-0.19956 	-0.25658 	0.80000 	0.00000 	0.25238 	-0.24477 	-0.22923 	0.80000 	-0.23560 	0.32599 	1.20000 	0.00437 	0.00385 	0.00495 	0.80000 	-0.00000 	1.20000 	0.00472 	0.00442 	0.80000 	0.00454 	-0.00629 	1.20000 	27.28528	107.94738
Replication2	 1886.67411	1.02305	-39.81342 	-18.21683 	-10.63295 	-21.16535 	-0.61001 	-9.58657 	-1.54773 	0.70264 	2.23500 	0.54627 	2.11098 	1.34879 	-0.37787 	-0.36242 	-0.41791 	0.80000 	0.00000 	1.20000 	-0.37381 	-0.45674 	-20.00101 	-0.34118 	0.90426 	-24.29426 	0.06126 	0.05875 	0.06775 	0.80000 	-0.00000 	1.20000 	0.06060 	0.07404 	0.80000 	0.05531 	-0.14659 	1.20000 	147.72378	441.08403
Replication3	 630.63161	1.01265	318.94903 	7.23625 	-77.39532 	74.99046 	-34.84924 	-69.53520 	11.34749 	11.58519 	11.61149 	11.58588 	11.36211 	11.58609 	-0.13859 	-0.14547 	-0.13799 	-319.53832 	0.00000 	1.20000 	-0.12147 	-0.13002 	-47.42825 	-0.14907 	0.27624 	-70.97881 	-0.02027 	-0.02128 	-0.02018 	-315.71432 	0.00000 	1.20000 	-0.01777 	-0.01902 	-43.60424 	-0.02180 	0.04040 	-65.24280 	19.13392	56.57326
Replication4	 3456.27308	1.35853	-39.83993 	6.50280 	-8.34759 	-52.76550 	2.39778 	-12.99016 	3.33172 	12.41472 	6.16656 	-0.21127 	-1.77327 	8.21337 	-0.80444 	-0.64513 	-0.69569 	0.80000 	0.00000 	1.20000 	-0.71027 	-0.69132 	-52.46923 	-0.55868 	0.73043 	-91.88546 	0.18931 	0.15182 	0.16371 	0.80000 	-0.00000 	1.20000 	0.16715 	0.16269 	0.80000 	0.13147 	-0.17189 	-0.89501 	152.47098	732.97086
Replication5	 468.90073	1.18535	-10.52631 	-5.17051 	-2.76029 	-4.02184 	-0.74488 	-2.64374 	1.35199 	1.60055 	0.93540 	1.60029 	1.17605 	1.04208 	-0.17731 	-0.18042 	-0.16240 	0.80000 	0.00000 	1.20000 	-0.18335 	-0.17122 	-3.48108 	-0.17872 	0.49210 	-5.90867 	-0.00786 	-0.00800 	-0.00720 	0.80000 	0.00000 	1.20000 	-0.00813 	-0.00759 	0.80000 	-0.00792 	0.02182 	1.20000 	23.00075	82.80825
Replication6	 649576.88846	1.49309	265155.22329 	-84040.57737 	-22814.67800 	-8374.37302 	939.32474 	-8504.72002 	3799.29105 	4153.30214 	4517.95944 	4131.14854 	4169.49567 	4429.06549 	-102.98267 	-99.11561 	-110.51463 	0.80000 	0.00000 	1.20000 	-103.21354 	-109.20557 	-24773.90303 	-112.23980 	225.99373 	-36588.37060 	33.71573 	32.44968 	36.18164 	0.80000 	-0.00000 	1.20000 	33.79132 	35.75306 	-14012.06860 	36.74644 	-73.98860 	-20445.62000 	31766.84715	139348.78788
Replication7	 17559.91558	1.19371	-1549.50016 	20.86253 	132.38884 	-514.64534 	-280.00679 	69.27227 	-43.28246 	-209.64511 	97.09805 	-205.79820 	-54.21306 	64.17630 	-2.18750 	-2.69943 	-2.07452 	0.80000 	0.00000 	-608.70863 	-1.99171 	-2.53403 	-525.27244 	-2.49733 	5.94833 	-575.89020 	0.65668 	0.81036 	0.62276 	0.80000 	-0.00000 	-270.51920 	0.59790 	0.76070 	-299.81280 	0.74969 	-1.78566 	-237.70077 	722.20303	2962.61766
Replication8	 5991848.76639	1.08407	4124592.08318 	-1600708.72885 	985332.20584 	-2923556.76805 	-4105845.77594 	2014292.63651 	604508.38298 	-124767.78648 	-45302.21269 	-189156.98380 	10560.38770 	-53002.08073 	-270.83002 	-230.92251 	-259.83820 	0.80000 	99.64512 	-12989790.51070 	-221.69592 	-250.29992 	0.80000 	-239.82157 	826.24068 	1.20000 	88.75676 	75.67822 	85.15451 	0.80000 	-32.65583 	-12954574.87484 	72.65447 	82.02861 	0.80000 	78.59463 	-270.77665 	1.20000 	113495.98977	348260.79168
Replication9	 1692.92809	1.09854	-7.63085 	-13.23192 	-13.96531 	-10.98154 	-15.07064 	-13.47631 	3.12540 	3.20292 	1.50980 	2.89974 	3.41945 	6.10435 	-0.27884 	-0.29381 	-0.26062 	0.80000 	0.00810 	1.20000 	-0.29219 	-0.33158 	-11.51000 	-0.31386 	0.12394 	-46.85424 	0.02787 	0.02937 	0.02605 	0.80000 	-0.00081 	1.20000 	0.02921 	0.03315 	0.80000 	0.03137 	-0.01239 	-18.76172 	87.75924	268.12511
