
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	PLoss	QLoss
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
Replication0	 1.06745	0.80912	0.94866 	0.94819 	0.95104 	0.95472 	0.94068 	0.95738 	0.94582 	0.95611 	0.95615 	0.99575 	0.91771 	1.05224 	1.18029 	1.04785 	1.06808 	1.01197 	0.99419 	1.00664 	0.98691 	0.98350 	1.00405 	1.00856 	1.18490 	1.07801 	1.09165 	1.03930 	1.15148 	0.96833 	1.13513 	1.11747 	0.22171 	0.17502 	-0.11643 	-0.11219 	-0.11810 	0.00000 	-0.12497 	-0.13594 	-0.12391 	0.22437 	-0.12068 	-0.11449 	0.81251 	-0.11177 	-0.11652 	-0.11316 	-0.13055 	-0.12939 	-0.11464 	-0.12829 	-0.12412 	-0.16035 	0.65728 	-0.12185 	-0.13756 	-0.13582 	0.26447 	-0.12095 	0.00012 	-0.11552 	-0.17833 	-0.36297 	-0.05621 	-0.05416 	-0.05701 	0.00000 	-0.06033 	-0.06563 	-0.05982 	0.10831 	-0.05826 	-0.05527 	-0.12680 	-0.05396 	-0.05625 	-0.05463 	-0.06303 	-0.06246 	-0.05534 	-0.06193 	-0.05992 	0.16190 	0.47856 	-0.05882 	-0.06641 	-0.06557 	0.44330 	-0.05839 	0.00006 	-0.05577 	0.36836	0.42497
