
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	PLoss	QLoss
Replication0	 -1.56913	0.99684	1.00078 	1.00041 	1.00004 	1.00145 	1.00082 	1.00090 	1.00153 	1.00042 	1.00266 	1.00049 	1.00148 	1.00262 	-0.00363 	-0.01766 	-0.02231 	0.01939 	0.00000 	0.01847 	0.00000 	-0.01445 	0.01345 	-0.01133 	0.00000 	0.01815 	-0.00120 	-0.00583 	-0.00736 	0.00690 	0.00000 	0.00709 	0.00000 	-0.00477 	0.00455 	-0.00374 	0.00000 	0.00454 	0.00006	0.00017
Replication1	 -1.56926	0.99693	1.00137 	1.00170 	1.00146 	1.00232 	1.00155 	1.00207 	1.00074 	0.99992 	1.00207 	0.99991 	1.00086 	1.00201 	-0.01085 	-0.00581 	-0.01354 	0.01789 	0.00000 	0.01667 	-0.01581 	-0.01052 	0.01406 	-0.01091 	0.00000 	0.01892 	-0.00358 	-0.00192 	-0.00447 	0.00574 	0.00000 	0.00560 	-0.00522 	-0.00347 	0.00539 	-0.00360 	0.00000 	0.00568 	0.00005	0.00014
Replication2	 -1.56839	0.99676	1.00059 	1.00126 	1.00171 	1.00189 	1.00187 	1.00215 	0.99999 	0.99797 	1.00127 	0.99815 	0.99964 	1.00126 	-0.02192 	-0.01650 	-0.00577 	0.01887 	0.01893 	0.01686 	-0.00241 	-0.02606 	0.01527 	-0.01765 	0.00000 	0.02042 	-0.00724 	-0.00545 	-0.00191 	0.00607 	0.00625 	0.00519 	-0.00079 	-0.00860 	0.00614 	-0.00583 	0.00000 	0.00647 	0.00011	0.00032
Replication3	 -1.56897	0.99619	0.99818 	0.99867 	0.99870 	0.99958 	0.99897 	0.99948 	0.99949 	0.99883 	1.00100 	0.99865 	0.99971 	1.00092 	-0.01897 	-0.01566 	-0.01531 	0.02355 	0.00000 	0.02164 	-0.01332 	-0.00581 	0.01640 	-0.01471 	0.00000 	0.02216 	-0.00627 	-0.00518 	-0.00506 	0.00850 	0.00000 	0.00792 	-0.00440 	-0.00192 	0.00567 	-0.00486 	0.00000 	0.00576 	0.00008	0.00020
Replication4	 -1.56883	0.99774	1.00452 	1.00442 	1.00457 	1.00499 	1.00492 	1.00492 	1.00211 	1.00084 	1.00340 	1.00088 	1.00262 	1.00330 	-0.00563 	-0.01443 	-0.00734 	0.01217 	0.02052 	0.01122 	-0.02082 	-0.01855 	0.01128 	-0.01695 	0.01349 	0.01518 	-0.00186 	-0.00475 	-0.00242 	0.00323 	0.00676 	0.00306 	-0.00686 	-0.00611 	0.00491 	-0.00558 	0.00445 	0.00543 	0.00008	0.00023
Replication5	 -1.56851	0.99620	1.00001 	0.99996 	0.99977 	1.00086 	0.99989 	1.00048 	0.99816 	0.99650 	0.99977 	0.99639 	0.99801 	0.99973 	-0.00609 	-0.01301 	-0.01517 	0.02156 	0.00240 	0.02021 	-0.01129 	-0.01736 	0.01790 	-0.02318 	0.00000 	0.02398 	-0.00201 	-0.00430 	-0.00502 	0.00655 	0.00079 	0.00653 	-0.00373 	-0.00574 	0.00719 	-0.00766 	0.00000 	0.00763 	0.00011	0.00030
Replication6	 -1.56625	0.99667	0.99737 	0.99746 	0.99777 	0.99877 	0.99873 	0.99870 	1.00232 	1.00127 	1.00426 	1.00137 	1.00515 	1.00391 	-0.01966 	-0.03334 	-0.01875 	0.02386 	0.00000 	0.02187 	-0.01098 	-0.02749 	0.01173 	-0.02427 	0.06039 	0.01655 	-0.00649 	-0.01101 	-0.00619 	0.01070 	0.00000 	0.00987 	-0.00363 	-0.00908 	0.00234 	-0.00802 	0.01994 	0.00220 	0.00029	0.00078
Replication7	 -1.56862	0.99587	0.99756 	0.99852 	0.99803 	0.99923 	0.99833 	0.99896 	0.99799 	0.99715 	0.99973 	0.99699 	0.99822 	0.99964 	-0.02384 	-0.00130 	-0.02220 	0.02473 	0.00040 	0.02295 	-0.01935 	-0.00820 	0.01842 	-0.01658 	0.00000 	0.02484 	-0.00788 	-0.00043 	-0.00734 	0.00841 	0.00013 	0.00807 	-0.00640 	-0.00271 	0.00678 	-0.00548 	0.00000 	0.00704 	0.00009	0.00025
Replication8	 -1.56822	0.99683	1.00051 	1.00162 	1.00141 	1.00204 	1.00189 	1.00207 	1.00015 	0.99818 	1.00160 	0.99802 	1.00036 	1.00152 	-0.02686 	-0.00175 	-0.01616 	0.01851 	0.01874 	0.01685 	-0.00503 	-0.02192 	0.01478 	-0.03019 	0.01317 	0.01988 	-0.00887 	-0.00058 	-0.00533 	0.00597 	0.00619 	0.00542 	-0.00166 	-0.00723 	0.00584 	-0.00996 	0.00435 	0.00621 	0.00013	0.00037
Replication9	 -1.56835	0.99623	0.99965 	0.99989 	0.99945 	1.00075 	1.00020 	1.00033 	0.99850 	0.99664 	1.00000 	0.99638 	0.99820 	0.99998 	-0.01363 	-0.01026 	-0.02332 	0.02168 	0.01439 	0.02037 	-0.00482 	-0.01625 	0.01758 	-0.02935 	0.00000 	0.02355 	-0.00451 	-0.00339 	-0.00771 	0.00677 	0.00475 	0.00678 	-0.00159 	-0.00537 	0.00694 	-0.00970 	0.00000 	0.00730 	0.00012	0.00035
Replication10	 -1.56749	0.99669	0.99695 	0.99865 	0.99918 	0.99931 	0.99987 	0.99991 	1.00180 	1.00156 	1.00352 	1.00146 	1.00369 	1.00327 	-0.04582 	-0.01739 	-0.01219 	0.02298 	0.01699 	0.02014 	-0.02238 	-0.00974 	0.01261 	-0.01585 	0.03314 	0.01748 	-0.01513 	-0.00574 	-0.00403 	0.00990 	0.00561 	0.00822 	-0.00739 	-0.00322 	0.00328 	-0.00523 	0.01094 	0.00323 	0.00018	0.00051
Replication11	 -1.56891	0.99725	1.00159 	1.00176 	1.00150 	1.00252 	1.00236 	1.00225 	1.00208 	1.00137 	1.00360 	1.00120 	1.00337 	1.00341 	-0.01311 	-0.01300 	-0.01966 	0.01694 	0.01281 	0.01585 	-0.02103 	-0.01146 	0.01173 	-0.02063 	0.02560 	0.01607 	-0.00432 	-0.00429 	-0.00648 	0.00606 	0.00423 	0.00593 	-0.00694 	-0.00378 	0.00397 	-0.00680 	0.00844 	0.00421 	0.00008	0.00021
Replication12	 -1.56903	1.00096	1.01272 	1.01298 	1.01300 	1.01278 	1.01436 	1.01300 	1.01170 	1.01179 	1.01192 	1.01197 	1.01299 	1.01179 	-0.01100 	-0.00340 	-0.00629 	-0.00616 	0.04747 	-0.00594 	-0.02510 	-0.00825 	-0.00371 	0.00000 	0.02688 	-0.00481 	-0.00360 	-0.00111 	-0.00206 	-0.00238 	0.01554 	-0.00249 	-0.00822 	-0.00270 	-0.00101 	0.00000 	0.00880 	-0.00069 	0.00007	0.00020
Replication13	 -1.56888	0.99634	0.99950 	0.99945 	1.00021 	1.00047 	0.99985 	1.00061 	0.99918 	0.99797 	1.00069 	0.99798 	0.99921 	1.00063 	-0.00968 	-0.02870 	-0.00024 	0.02190 	0.00000 	0.01978 	-0.01220 	-0.01497 	0.01658 	-0.01478 	0.00000 	0.02230 	-0.00320 	-0.00948 	-0.00008 	0.00743 	0.00000 	0.00659 	-0.00403 	-0.00495 	0.00626 	-0.00488 	0.00000 	0.00653 	0.00008	0.00022
Replication14	 -1.56865	0.99752	1.00231 	1.00305 	1.00330 	1.00361 	1.00457 	1.00386 	1.00233 	1.00142 	1.00354 	1.00161 	1.00273 	1.00345 	-0.02758 	-0.01789 	-0.01445 	0.01474 	0.04381 	0.01309 	-0.02210 	-0.01654 	0.01143 	-0.00726 	0.00747 	0.01542 	-0.00909 	-0.00590 	-0.00476 	0.00493 	0.01444 	0.00415 	-0.00729 	-0.00545 	0.00443 	-0.00239 	0.00246 	0.00474 	0.00009	0.00027
Replication15	 -1.56872	0.99597	0.99805 	0.99831 	0.99842 	0.99932 	0.99857 	0.99917 	0.99850 	0.99703 	1.00006 	0.99698 	0.99843 	1.00001 	-0.01504 	-0.01895 	-0.01387 	0.02440 	0.00000 	0.02248 	-0.00530 	-0.01651 	0.01788 	-0.01925 	0.00000 	0.02406 	-0.00497 	-0.00626 	-0.00459 	0.00846 	0.00000 	0.00795 	-0.00175 	-0.00546 	0.00651 	-0.00637 	0.00000 	0.00669 	0.00010	0.00026
Replication16	 -1.56801	0.99623	0.99984 	1.00026 	1.00004 	1.00106 	1.00092 	1.00085 	0.99792 	0.99632 	0.99957 	0.99601 	0.99777 	0.99952 	-0.01866 	-0.01292 	-0.02102 	0.02120 	0.02869 	0.01965 	-0.01790 	-0.01315 	0.01811 	-0.02831 	0.00000 	0.02424 	-0.00617 	-0.00427 	-0.00695 	0.00630 	0.00948 	0.00607 	-0.00592 	-0.00434 	0.00748 	-0.00936 	0.00000 	0.00800 	0.00014	0.00040
Replication17	 -1.56798	0.99510	0.99544 	0.99643 	0.99653 	0.99733 	0.99633 	0.99734 	0.99545 	0.99367 	0.99745 	0.99354 	0.99538 	0.99738 	-0.02651 	-0.01190 	-0.01334 	0.02917 	0.00000 	0.02660 	-0.01229 	-0.01879 	0.02229 	-0.02560 	0.00000 	0.02996 	-0.00878 	-0.00394 	-0.00442 	0.00982 	0.00000 	0.00896 	-0.00407 	-0.00622 	0.00849 	-0.00848 	0.00000 	0.00887 	0.00015	0.00042
Replication18	 -1.56758	0.99556	0.99672 	0.99755 	0.99788 	0.99841 	0.99751 	0.99853 	0.99643 	0.99463 	0.99871 	0.99469 	0.99760 	0.99851 	-0.02330 	-0.01483 	-0.00775 	0.02661 	0.00000 	0.02411 	-0.02377 	-0.02840 	0.02011 	-0.02627 	0.02596 	0.02725 	-0.00771 	-0.00491 	-0.00256 	0.00906 	0.00000 	0.00811 	-0.00787 	-0.00940 	0.00758 	-0.00869 	0.00859 	0.00811 	0.00018	0.00046
Replication19	 -1.56904	1.00032	1.01061 	1.01046 	1.01066 	1.01066 	1.01210 	1.01080 	1.01059 	1.01009 	1.01091 	1.01010 	1.01176 	1.01078 	-0.00777 	-0.01549 	-0.00783 	-0.00165 	0.04187 	-0.00170 	-0.01039 	-0.01169 	-0.00156 	-0.01179 	0.02975 	-0.00189 	-0.00255 	-0.00508 	-0.00257 	-0.00037 	0.01372 	-0.00054 	-0.00341 	-0.00383 	-0.00066 	-0.00386 	0.00975 	-0.00050 	0.00006	0.00017
Replication20	 0.00090	0.99497	0.99589 	0.99609 	0.99567 	0.99727 	0.99601 	0.99674 	0.99493 	0.99349 	0.99712 	0.99387 	0.99518 	0.99701 	-0.01328 	-0.01425 	-0.02470 	0.02952 	0.00000 	0.02769 	-0.02620 	-0.02567 	0.02290 	-0.00727 	0.00000 	0.03083 	-0.00440 	-0.00472 	-0.00818 	0.00964 	0.00000 	0.00957 	-0.00868 	-0.00851 	0.00871 	-0.00241 	0.00000 	0.00915 	0.00014	0.00036
Replication21	 -1.56894	0.99534	0.99573 	0.99610 	0.99631 	0.99731 	0.99655 	0.99720 	0.99698 	0.99609 	0.99889 	0.99637 	0.99734 	0.99878 	-0.01966 	-0.02425 	-0.01585 	0.02872 	0.00000 	0.02636 	-0.02117 	-0.01772 	0.02019 	-0.00417 	0.00000 	0.02728 	-0.00651 	-0.00803 	-0.00525 	0.01032 	0.00000 	0.00959 	-0.00701 	-0.00587 	0.00706 	-0.00138 	0.00000 	0.00723 	0.00011	0.00028
Replication22	 -1.56835	0.99655	1.00122 	1.00170 	1.00117 	1.00225 	1.00151 	1.00188 	0.99854 	0.99692 	1.00011 	0.99678 	0.99839 	1.00006 	-0.01286 	0.00000 	-0.01895 	0.01874 	0.01320 	0.01761 	-0.01767 	-0.01654 	0.01699 	-0.02324 	0.00000 	0.02271 	-0.00425 	0.00000 	-0.00626 	0.00511 	0.00436 	0.00519 	-0.00584 	-0.00546 	0.00727 	-0.00767 	0.00000 	0.00786 	0.00012	0.00035
