
Replication	FitnessValue	Frequency	Bus1	Bus2	Bus3	Bus4	Bus5	Bus6	Bus7	Bus8	Bus9	Bus10	Bus11	Bus12	Bus13	Bus14	Bus15	Bus16	Bus17	Bus18	Bus19	Bus20	Bus21	Bus22	Bus23	Bus24	Bus25	Bus26	Bus27	Bus28	Bus29	Bus30	Bus31	Bus32	Bus33	Bus1_P	Bus2_P	Bus3_P	Bus4_P	Bus5_P	Bus6_P	Bus7_P	Bus8_P	Bus9_P	Bus10_P	Bus11_P	Bus12_P	Bus13_P	Bus14_P	Bus15_P	Bus16_P	Bus17_P	Bus18_P	Bus19_P	Bus20_P	Bus21_P	Bus22_P	Bus23_P	Bus24_P	Bus25_P	Bus26_P	Bus27_P	Bus28_P	Bus29_P	Bus30_P	Bus31_P	Bus32_P	Bus33_P	Bus1_Q	Bus2_Q	Bus3_Q	Bus4_Q	Bus5_Q	Bus6_Q	Bus7_Q	Bus8_Q	Bus9_Q	Bus10_Q	Bus11_Q	Bus12_Q	Bus13_Q	Bus14_Q	Bus15_Q	Bus16_Q	Bus17_Q	Bus18_Q	Bus19_Q	Bus20_Q	Bus21_Q	Bus22_Q	Bus23_Q	Bus24_Q	Bus25_Q	Bus26_Q	Bus27_Q	Bus28_Q	Bus29_Q	Bus30_Q	Bus31_Q	Bus32_Q	Bus33_Q	PLoss	QLoss
Replication0	 0.03293	0.99058	0.91707 	0.91719 	0.91859 	0.91827 	0.91845 	0.92036 	0.91960 	0.92192 	0.92700 	0.92801 	0.92828 	0.92951 	0.94233 	0.94048 	0.93934 	0.93673 	0.93577 	0.93602 	0.91717 	0.92024 	0.92042 	0.92165 	0.92115 	0.92852 	0.93782 	0.92061 	0.92138 	0.92723 	0.93341 	0.93340 	0.93443 	0.93540 	0.93728 	-0.00117 	-0.00145 	-0.00121 	-0.00117 	-0.00158 	0.00000 	-0.00160 	-0.00120 	-0.00153 	0.00000 	-0.00168 	-0.00144 	0.01170 	-0.00125 	0.00611 	-0.00170 	-0.00131 	-0.00140 	-0.00165 	0.00110 	-0.00152 	-0.00156 	-0.00175 	-0.00174 	0.01051 	-0.00132 	-0.00149 	-0.00171 	0.00000 	-0.00129 	-0.00159 	-0.00167 	0.00541 	-0.00039 	-0.00049 	-0.00041 	-0.00039 	-0.00053 	0.00000 	-0.00053 	-0.00040 	-0.00051 	0.00000 	-0.00056 	-0.00048 	-0.00008 	-0.00042 	0.00115 	-0.00057 	-0.00044 	-0.00047 	-0.00055 	0.00037 	-0.00051 	-0.00052 	-0.00059 	-0.00058 	0.00841 	-0.00044 	-0.00050 	-0.00057 	0.00000 	-0.00043 	-0.00053 	-0.00056 	0.00204 	0.00050	0.00043
Replication1	 -1.56600	0.99992	0.99496 	0.99511 	0.99639 	0.99650 	0.99724 	1.00058 	1.00084 	1.00275 	1.00869 	1.01812 	1.01626 	1.01318 	1.00861 	1.00660 	1.00581 	1.00357 	1.00146 	1.00202 	0.99530 	1.00005 	1.00091 	1.00322 	0.99826 	1.00393 	1.01135 	1.00113 	1.00227 	1.00919 	1.01590 	1.01210 	1.00580 	1.00444 	1.00354 	-0.00135 	-0.00171 	-0.00141 	-0.00141 	-0.00155 	0.00000 	-0.00153 	-0.00160 	-0.00160 	0.01592 	-0.00117 	-0.00120 	0.00017 	-0.00160 	0.00024 	-0.00127 	-0.00175 	-0.00169 	-0.00155 	0.00095 	-0.00143 	-0.00151 	-0.00163 	-0.00157 	-0.00017 	-0.00109 	-0.00162 	-0.00142 	0.01971 	-0.00146 	-0.00171 	-0.00137 	0.00035 	-0.00044 	-0.00056 	-0.00046 	-0.00046 	-0.00051 	0.00000 	-0.00050 	-0.00052 	-0.00052 	0.00522 	-0.00038 	-0.00040 	0.00007 	-0.00053 	0.00019 	-0.00042 	-0.00058 	-0.00055 	-0.00051 	0.00031 	-0.00047 	-0.00050 	-0.00053 	-0.00051 	-0.00019 	-0.00036 	-0.00053 	-0.00047 	0.00646 	-0.00048 	-0.00056 	-0.00045 	0.00032 	0.00044	0.00035
Replication2	 0.00003	0.99497	0.95455 	0.95471 	0.95485 	0.95476 	0.95539 	0.95844 	0.95962 	0.96510 	0.97549 	0.98682 	0.98510 	0.98239 	0.98206 	0.97906 	0.97714 	0.97290 	0.96758 	0.96595 	0.95530 	0.96366 	0.96496 	0.96858 	0.95602 	0.96004 	0.96549 	0.95794 	0.95779 	0.95972 	0.96279 	0.96233 	0.96303 	0.96395 	0.96578 	-0.00148 	-0.00166 	-0.00154 	-0.00159 	-0.00163 	0.00000 	-0.00155 	-0.00165 	-0.00136 	0.01699 	-0.00137 	-0.00142 	0.00555 	-0.00160 	0.00301 	-0.00135 	-0.00140 	-0.00139 	-0.00152 	0.00191 	-0.00134 	-0.00153 	-0.00136 	-0.00129 	0.00639 	-0.00163 	-0.00156 	-0.00156 	0.00000 	-0.00155 	-0.00165 	-0.00157 	0.00316 	-0.00049 	-0.00055 	-0.00051 	-0.00053 	-0.00054 	0.00000 	-0.00051 	-0.00055 	-0.00045 	0.00563 	-0.00045 	-0.00047 	-0.00075 	-0.00053 	0.00037 	-0.00045 	-0.00047 	-0.00046 	-0.00051 	0.00063 	-0.00045 	-0.00051 	-0.00045 	-0.00043 	0.00527 	-0.00054 	-0.00052 	-0.00052 	0.00000 	-0.00051 	-0.00055 	-0.00052 	0.00137 	0.00053	0.00043
Replication3	 0.03565	0.99034	0.91435 	0.91448 	0.91601 	0.91563 	0.91589 	0.91784 	0.91702 	0.91923 	0.92476 	0.92587 	0.92616 	0.92739 	0.94054 	0.93861 	0.93740 	0.93462 	0.93344 	0.93382 	0.91443 	0.91745 	0.91790 	0.91936 	0.91891 	0.92670 	0.93608 	0.91810 	0.91898 	0.92520 	0.93148 	0.93135 	0.93255 	0.93349 	0.93529 	-0.00128 	-0.00145 	-0.00146 	-0.00150 	-0.00143 	0.00000 	-0.00150 	-0.00176 	-0.00137 	0.00000 	-0.00159 	-0.00156 	0.01200 	-0.00124 	0.00628 	-0.00174 	-0.00158 	-0.00157 	-0.00174 	0.00060 	-0.00121 	-0.00140 	-0.00152 	-0.00145 	0.01076 	-0.00156 	-0.00143 	-0.00152 	0.00000 	-0.00164 	-0.00139 	-0.00159 	0.00555 	-0.00043 	-0.00048 	-0.00049 	-0.00050 	-0.00048 	0.00000 	-0.00050 	-0.00059 	-0.00046 	0.00000 	-0.00053 	-0.00052 	-0.00007 	-0.00042 	0.00119 	-0.00058 	-0.00053 	-0.00052 	-0.00058 	0.00020 	-0.00041 	-0.00047 	-0.00051 	-0.00048 	0.00862 	-0.00052 	-0.00048 	-0.00051 	0.00000 	-0.00055 	-0.00046 	-0.00053 	0.00210 	0.00053	0.00046
Replication4	 -1.56772	0.99628	0.97687 	0.97703 	0.97936 	0.98169 	0.98481 	0.99351 	0.98968 	0.98447 	0.98063 	0.97863 	0.97832 	0.97832 	0.98213 	0.98088 	0.98066 	0.97820 	0.97606 	0.97617 	0.97683 	0.97734 	0.97748 	0.97657 	0.97940 	0.98113 	0.98450 	0.99184 	0.99004 	0.98530 	0.98316 	0.98082 	0.97747 	0.97706 	0.97739 	-0.00148 	-0.00169 	-0.00139 	-0.00156 	-0.00140 	0.02383 	-0.00160 	-0.00138 	-0.00153 	0.00000 	-0.00143 	-0.00149 	0.00472 	-0.00146 	0.00249 	-0.00131 	-0.00144 	-0.00164 	-0.00117 	0.00000 	-0.00156 	-0.00147 	-0.00140 	-0.00147 	0.00376 	-0.00162 	-0.00178 	-0.00140 	0.00000 	-0.00144 	-0.00167 	-0.00166 	0.00233 	-0.00049 	-0.00056 	-0.00046 	-0.00051 	-0.00046 	0.00788 	-0.00053 	-0.00045 	-0.00051 	0.00000 	-0.00047 	-0.00049 	0.00007 	-0.00048 	0.00053 	-0.00043 	-0.00048 	-0.00054 	-0.00039 	0.00000 	-0.00052 	-0.00049 	-0.00046 	-0.00049 	0.00293 	-0.00053 	-0.00059 	-0.00046 	0.00000 	-0.00047 	-0.00055 	-0.00055 	0.00101 	0.00028	0.00024
Replication5	 0.03650	0.99035	0.91350 	0.91367 	0.91539 	0.91510 	0.91549 	0.91754 	0.91664 	0.91877 	0.92441 	0.92561 	0.92592 	0.92706 	0.94028 	0.93836 	0.93742 	0.93512 	0.93422 	0.93462 	0.91365 	0.91609 	0.91671 	0.91840 	0.91838 	0.92623 	0.93599 	0.91788 	0.91881 	0.92520 	0.93159 	0.93171 	0.93325 	0.93427 	0.93606 	-0.00154 	-0.00168 	-0.00151 	-0.00154 	-0.00128 	0.00000 	-0.00160 	-0.00168 	-0.00149 	0.00000 	-0.00132 	-0.00157 	0.01202 	-0.00160 	0.00627 	-0.00138 	-0.00147 	-0.00148 	-0.00128 	0.00001 	-0.00142 	-0.00140 	-0.00140 	-0.00173 	0.01077 	-0.00138 	-0.00142 	-0.00150 	0.00000 	-0.00148 	-0.00132 	-0.00139 	0.00551 	-0.00052 	-0.00056 	-0.00051 	-0.00051 	-0.00043 	0.00000 	-0.00054 	-0.00056 	-0.00050 	0.00000 	-0.00044 	-0.00053 	-0.00004 	-0.00054 	0.00119 	-0.00046 	-0.00049 	-0.00049 	-0.00043 	0.00000 	-0.00047 	-0.00047 	-0.00047 	-0.00058 	0.00863 	-0.00046 	-0.00047 	-0.00050 	0.00000 	-0.00050 	-0.00044 	-0.00047 	0.00206 	0.00055	0.00047
Replication6	 0.03412	0.99044	0.91588 	0.91603 	0.91754 	0.91729 	0.91766 	0.91965 	0.91884 	0.92094 	0.92603 	0.92692 	0.92718 	0.92829 	0.94123 	0.93931 	0.93816 	0.93537 	0.93394 	0.93428 	0.91602 	0.91862 	0.91900 	0.92031 	0.92026 	0.92771 	0.93702 	0.91993 	0.92071 	0.92654 	0.93251 	0.93228 	0.93308 	0.93395 	0.93574 	-0.00141 	-0.00145 	-0.00149 	-0.00139 	-0.00126 	0.00000 	-0.00137 	-0.00133 	-0.00135 	0.00000 	-0.00150 	-0.00172 	0.01188 	-0.00134 	0.00621 	-0.00164 	-0.00167 	-0.00159 	-0.00135 	0.00053 	-0.00144 	-0.00153 	-0.00153 	-0.00169 	0.01063 	-0.00121 	-0.00143 	-0.00152 	0.00000 	-0.00148 	-0.00154 	-0.00173 	0.00551 	-0.00047 	-0.00049 	-0.00050 	-0.00047 	-0.00042 	0.00000 	-0.00046 	-0.00045 	-0.00045 	0.00000 	-0.00050 	-0.00058 	-0.00007 	-0.00045 	0.00118 	-0.00055 	-0.00056 	-0.00053 	-0.00045 	0.00018 	-0.00048 	-0.00051 	-0.00051 	-0.00057 	0.00850 	-0.00040 	-0.00048 	-0.00051 	0.00000 	-0.00050 	-0.00051 	-0.00058 	0.00210 	0.00050	0.00043
Replication7	 0.02541	0.99134	0.92459 	0.92476 	0.92642 	0.92655 	0.92737 	0.93093 	0.92963 	0.93054 	0.93448 	0.93503 	0.93521 	0.93615 	0.94763 	0.94582 	0.94505 	0.94274 	0.94144 	0.94175 	0.92467 	0.92704 	0.92760 	0.92887 	0.92875 	0.93559 	0.94424 	0.93085 	0.93129 	0.93553 	0.94039 	0.94007 	0.94080 	0.94156 	0.94311 	-0.00154 	-0.00119 	-0.00143 	-0.00152 	-0.00173 	0.00443 	-0.00136 	-0.00151 	-0.00141 	0.00000 	-0.00139 	-0.00159 	0.01077 	-0.00164 	0.00562 	-0.00125 	-0.00151 	-0.00151 	-0.00161 	0.00010 	-0.00144 	-0.00132 	-0.00171 	-0.00163 	0.00958 	-0.00165 	-0.00136 	-0.00160 	0.00000 	-0.00153 	-0.00132 	-0.00150 	0.00497 	-0.00051 	-0.00040 	-0.00048 	-0.00051 	-0.00058 	0.00148 	-0.00045 	-0.00050 	-0.00047 	0.00000 	-0.00046 	-0.00053 	-0.00006 	-0.00055 	0.00106 	-0.00042 	-0.00050 	-0.00051 	-0.00054 	0.00003 	-0.00048 	-0.00044 	-0.00057 	-0.00055 	0.00766 	-0.00055 	-0.00045 	-0.00054 	0.00000 	-0.00051 	-0.00044 	-0.00050 	0.00188 	0.00040	0.00034
Replication8	 0.00662	0.99380	0.94338 	0.94355 	0.94427 	0.94431 	0.94500 	0.94796 	0.94861 	0.95331 	0.96311 	0.97270 	0.97132 	0.96933 	0.97213 	0.96939 	0.96756 	0.96365 	0.95916 	0.95812 	0.94391 	0.95020 	0.95189 	0.95559 	0.94585 	0.95109 	0.95774 	0.94770 	0.94782 	0.95084 	0.95465 	0.95432 	0.95526 	0.95633 	0.95824 	-0.00153 	-0.00163 	-0.00155 	-0.00143 	-0.00144 	0.00000 	-0.00158 	-0.00177 	-0.00152 	0.01410 	-0.00152 	-0.00145 	0.00713 	-0.00142 	0.00381 	-0.00137 	-0.00166 	-0.00114 	-0.00149 	0.00014 	-0.00121 	-0.00141 	-0.00166 	-0.00127 	0.00754 	-0.00147 	-0.00147 	-0.00148 	0.00000 	-0.00158 	-0.00186 	-0.00138 	0.00376 	-0.00051 	-0.00054 	-0.00052 	-0.00047 	-0.00048 	0.00000 	-0.00053 	-0.00059 	-0.00051 	0.00468 	-0.00050 	-0.00048 	-0.00062 	-0.00047 	0.00055 	-0.00045 	-0.00055 	-0.00038 	-0.00050 	0.00004 	-0.00040 	-0.00047 	-0.00055 	-0.00042 	0.00616 	-0.00049 	-0.00049 	-0.00049 	0.00000 	-0.00052 	-0.00062 	-0.00046 	0.00154 	0.00050	0.00042
Replication9	 -1.56455	0.99593	0.96280 	0.96297 	0.96309 	0.96325 	0.96397 	0.96724 	0.96863 	0.97424 	0.98510 	0.99807 	0.99601 	0.99254 	0.99000 	0.98691 	0.98479 	0.98020 	0.97425 	0.97257 	0.96354 	0.97145 	0.97319 	0.97738 	0.96392 	0.96703 	0.97190 	0.96672 	0.96643 	0.96731 	0.96973 	0.96935 	0.97009 	0.97087 	0.97243 	-0.00149 	-0.00154 	-0.00153 	-0.00124 	-0.00163 	0.00000 	-0.00142 	-0.00145 	-0.00153 	0.01977 	-0.00108 	-0.00151 	0.00426 	-0.00142 	0.00237 	-0.00144 	-0.00165 	-0.00149 	-0.00136 	0.00091 	-0.00146 	-0.00150 	-0.00117 	-0.00157 	0.00545 	-0.00131 	-0.00126 	-0.00169 	0.00000 	-0.00140 	-0.00131 	-0.00130 	0.00265 	-0.00049 	-0.00051 	-0.00051 	-0.00041 	-0.00054 	0.00000 	-0.00047 	-0.00048 	-0.00051 	0.00654 	-0.00036 	-0.00050 	-0.00082 	-0.00047 	0.00023 	-0.00047 	-0.00054 	-0.00049 	-0.00045 	0.00030 	-0.00048 	-0.00050 	-0.00039 	-0.00052 	0.00454 	-0.00043 	-0.00042 	-0.00056 	0.00000 	-0.00046 	-0.00043 	-0.00043 	0.00120 	0.00058	0.00047
